"sample","fusion genes","chrom1","base1","chrom2","base2","gap (kb)","spanning pairs","spanning reads","inframe","aligns","rearrangement","contig","contig break","classification","known"
"jaffa-direct","ACSL6:KCNA7","chr5",131308417,"chr19",49574135,Inf,"3",6,TRUE,TRUE,TRUE,"Locus_313_Transcript_8/12_Confidence_0.580_Length_3629",2608,"HighConfidence","-"
"jaffa-direct","P2RX5-TAX1BP3:TMC5","chr17",3582884,"chr16",19455403,Inf,"3",5,TRUE,TRUE,TRUE,"P2RX5|ENSG00000083454.17--TMC5|ENSG00000103534.12:16932266_0_108193_171_274/1/1",53,"HighConfidence","-"
"jaffa-direct","BCL2:MS4A2","chr18",60985315,"chr11",59861437,Inf,"1",7,TRUE,TRUE,TRUE,"Locus_6395_Transcript_3/4_Confidence_0.421_Length_1759",496,"HighConfidence","-"
"jaffa-direct","C22orf43:PPP1R35","chr22",23955476,"chr7",100033687,Inf,"5",3,FALSE,TRUE,TRUE,"C22orf43|ENSG00000189269.8--PPP1R35|ENSG00000160813.2:27371102_0_24964_666_378/2/2",61,"HighConfidence","-"
"jaffa-direct","CAMSAP1:USP14","chr9",138774662,"chr18",163308,Inf,"4",4,FALSE,TRUE,TRUE,"CAMSAP1|ENSG00000130559.14--USP14|ENSG00000101557.10:20013581_1_27162_63_280/1/1",61,"HighConfidence","-"
"jaffa-direct","GABRA3:GPM6A","chrX",151424250,"chr4",176594987,Inf,"3",5,TRUE,TRUE,TRUE,"Locus_11038_Transcript_5/6_Confidence_0.417_Length_1175",759,"HighConfidence","-"
"jaffa-direct","GRIA4:FAM32A","chr11",105481812,"chr19",16301698,Inf,"5",2,FALSE,TRUE,TRUE,"GRIA4|ENSG00000152578.8--FAM32A|ENSG00000105058.7:14624412_1_66982_1020_187/2/2",47,"HighConfidence","-"
"jaffa-direct","C1orf234:RP11-977G19.10","chr1",23340376,"chr12",56705198,Inf,"5",2,TRUE,TRUE,TRUE,"C1orf234|ENSG00000227868.2--CNPY2|ENSG00000257727.1:22719182_0_24626_91_280/1/1",51,"HighConfidence","-"
"jaffa-direct","FNDC3B:APOLD1","chr3",171965566,"chr12",12939843,Inf,"6",1,FALSE,TRUE,TRUE,"FNDC3B|ENSG00000075420.8--APOLD1|ENSG00000178878.8:9820176_0_60772_300_247/2/2",66,"HighConfidence","-"
"jaffa-direct","PRAMEF14:CD151","chr1",13670415,"chr11",838133,Inf,"4",2,FALSE,TRUE,TRUE,"PRAMEF2|ENSG00000120952.4--CD151|ENSG00000177697.13:12946377_1_118350_651_343/1/1",46,"HighConfidence","-"
"jaffa-direct","SOX18:VAPA","chr20",62680512,"chr18",9954050,Inf,"4",2,FALSE,TRUE,TRUE,"SOX18|ENSG00000203883.5--VAPA|ENSG00000101558.9:14995990_1_165202_5919_116/1/1",50,"HighConfidence","-"
"jaffa-direct","RP11-514P8.6:FBXO18","chr7",102279570,"chr10",5963221,Inf,"5",1,FALSE,TRUE,TRUE,"POLR2J3|ENSG00000168255.14--FBXO18|ENSG00000134452.15:22010047_0_116293_531_155/1/1",31,"HighConfidence","-"
"jaffa-direct","PRAMEF19:KIF11","chr1",13697107,"chr10",94381142,Inf,"1",4,FALSE,TRUE,TRUE,"PRAMEF18|ENSG00000204491.2--KIF11|ENSG00000138160.4:16517119_0_118336_753_164/2/2",51,"HighConfidence","-"
"jaffa-direct","LRRC56:NFIA","chr11",551302,"chr1",61920975,Inf,"3",2,FALSE,TRUE,TRUE,"LRRC56|ENSG00000161328.10--NFIA|ENSG00000162599.11:25855055_0_86480_1228_162/1/1",68,"HighConfidence","-"
"jaffa-direct","SCGB2A1:CCL17","chr11",61978072,"chr16",57448993,Inf,"2",3,FALSE,TRUE,TRUE,"SCGB2A1|ENSG00000124939.4--CCL17|ENSG00000102970.6:10668670_0_154719_140_211/2/2",44,"HighConfidence","-"
"jaffa-direct","LRRC52:MYOZ2","chr1",165514155,"chr4",120079177,Inf,"2",3,FALSE,TRUE,TRUE,"LRRC52|ENSG00000162763.3--MYOZ2|ENSG00000172399.5:5688032_1_86475_2080_293/1/1",58,"HighConfidence","-"
"jaffa-direct","C16orf72:RGS1","chr16",9197116,"chr1",192545904,Inf,"2",3,FALSE,TRUE,TRUE,"C16orf72|ENSG00000182831.7--RGS1|ENSG00000090104.7:24987361_1_23709_1056_127/1/1",65,"HighConfidence","-"
"jaffa-direct","C7orf55-LUC7L2:ARHGAP20","chr7",139083443,"chr11",110479774,Inf,"3",2,TRUE,TRUE,TRUE,"LUC7L2|ENSG00000269955.2--ARHGAP20|ENSG00000137727.8:22564348_1_87085_5151_185/1/1",33,"HighConfidence","-"
"jaffa-direct","RFX3:SUMO3","chr9",3346667,"chr21",46229033,Inf,"3",2,FALSE,TRUE,TRUE,"RFX3|ENSG00000080298.11--SUMO3|ENSG00000184900.11:27481970_1_126140_118_318/2/2",66,"HighConfidence","-"
"jaffa-direct","GALT:GAGE10","chr9",34648453,"chrX",49161883,Inf,"1",4,TRUE,TRUE,TRUE,"GALT|ENSG00000258728.1--GAGE12H|ENSG00000224902.5:13744987_0_62720_432_133/1/1",60,"HighConfidence","-"
"jaffa-direct","PSMD3:FMO5","chr17",38145072,"chr1",146661828,Inf,"2",2,FALSE,TRUE,TRUE,"PSMD3|ENSG00000108344.10--FMO5|ENSG00000131781.8:18286813_1_120641_908_186/2/2",36,"HighConfidence","-"
"jaffa-direct","ALPPL2:SGCG","chr2",233273111,"chr13",23808750,Inf,"3",1,TRUE,TRUE,TRUE,"ALPP|ENSG00000163283.6--SGCG|ENSG00000102683.6:18852258_1_12206_716_414/2/2",49,"HighConfidence","-"
"jaffa-direct","GAPVD1:MTUS2","chr9",128092497,"chr13",30062037,Inf,"2",2,FALSE,TRUE,TRUE,"GAPVD1|ENSG00000165219.17--MTUS2|ENSG00000132938.14:13607797_0_62868_1572_229/2/2",40,"HighConfidence","-"
"jaffa-direct","CTSK:AP3M1","chr1",150778337,"chr10",75896561,Inf,"2",1,TRUE,TRUE,TRUE,"CTSK|ENSG00000143387.8--AP3M1|ENSG00000185009.8:20358501_1_43131_1470_404/2/2",44,"HighConfidence","-"
"jaffa-direct","TRDV2:CST2","chr14",22891582,"chr20",23805960,Inf,"2",1,FALSE,TRUE,TRUE,"TRDV2|ENSG00000211821.2--CST2|ENSG00000170369.3:25588400_1_179492_179_337/2/2",67,"HighConfidence","-"
"jaffa-direct","ZFP36L1:HECA","chr14",69257700,"chr6",139487421,Inf,"1",2,TRUE,TRUE,TRUE,"ZFP36L1|ENSG00000185650.8--HECA|ENSG00000112406.4:5361486_1_191674_5017_169/1/1",41,"HighConfidence","-"
"jaffa-direct","GTF3C1:TMEM79","chr16",27499875,"chr1",156256051,Inf,"1",2,TRUE,TRUE,TRUE,"GTF3C1|ENSG00000077235.13--TMEM79|ENSG00000163472.14:17407053_0_67952_3454_179/1/1",73,"HighConfidence","-"
"jaffa-direct","ARHGAP28:ESPL1","chr18",6890542,"chr12",53682874,Inf,"2",1,FALSE,TRUE,TRUE,"ARHGAP28|ENSG00000088756.8--ESPL1|ENSG00000135476.7:11432096_1_15971_1455_248/2/2",48,"HighConfidence","-"
"jaffa-direct","RAX2:PDE1C","chr19",3771525,"chr7",31890355,Inf,"2",1,TRUE,TRUE,TRUE,"RAX2|ENSG00000173976.11--PDE1C|ENSG00000154678.12:12555927_0_124487_280_333/2/2",56,"HighConfidence","-"
"jaffa-direct","CLASP1:TOR4A","chr2",122287823,"chr9",140173105,Inf,"2",1,FALSE,TRUE,TRUE,"CLASP1|ENSG00000074054.13--TOR4A|ENSG00000198113.2:20001974_0_34767_616_172/1/1",48,"HighConfidence","-"
"jaffa-direct","HNRNPDL:YTHDF1","chr4",83349431,"chr20",61845295,Inf,"2",1,FALSE,TRUE,TRUE,"HNRNPDL|ENSG00000152795.13--YTHDF1|ENSG00000149658.13:23816051_1_71422_399_282/1/1",49,"HighConfidence","-"
"jaffa-direct","WDFY3:PRAMEF4","chr4",85771055,"chr1",12939926,Inf,"1",2,FALSE,TRUE,TRUE,"WDFY3|ENSG00000163625.11--PRAMEF4|ENSG00000243073.3:11195439_1_187349_702_235/2/2",55,"HighConfidence","-"
"jaffa-direct","GABRA6:SCYL3","chr5",161116175,"chr1",169836114,Inf,"1",2,TRUE,TRUE,TRUE,"GABRA6|ENSG00000145863.6--SCYL3|ENSG00000000457.9:13238480_1_62269_984_297/1/1",45,"HighConfidence","-"
"jaffa-direct","WDYHV1:BTNL9","chr8",124442273,"chr5",180472467,Inf,"1",2,TRUE,TRUE,TRUE,"WDYHV1|ENSG00000156795.2--BTNL9|ENSG00000165810.12:4466307_1_188095_3177_175/2/2",60,"HighConfidence","-"
"jaffa-direct","C9orf40:UNC79","chr9",77567102,"chr14",94120286,Inf,"2",1,FALSE,TRUE,TRUE,"C9orf40|ENSG00000135045.6--UNC79|ENSG00000133958.9:10640775_1_26126_1933_124/1/1",30,"HighConfidence","-"
"jaffa-direct","LAMTOR2:SETDB1","chr1",156024748,"chr1",150934606,5090.14,"1",1,FALSE,TRUE,TRUE,"LAMTOR2|ENSG00000116586.7--SETDB1|ENSG00000143379.8:17490647_1_81902_982_187/2/2",51,"HighConfidence","-"
"jaffa-direct","NAA38:RP11-514P8.7","chr7",117828459,"chr7",102210371,15618.088,"1",1,TRUE,TRUE,TRUE,"NAA38|ENSG00000128534.3--POLR2J|ENSG00000005075.11:5375610_1_98929_648_246/2/2",62,"HighConfidence","-"
"jaffa-direct","LRIT1:KIAA1377","chr10",85996976,"chr11",101868330,Inf,"1",1,FALSE,TRUE,TRUE,"LRIT1|ENSG00000148602.5--KIAA1377|ENSG00000110318.9:12978128_1_86004_259_214/2/2",41,"HighConfidence","-"
"jaffa-direct","HAX1:INMT","chr1",154247959,"chr7",30795038,Inf,"1",1,FALSE,TRUE,TRUE,"HAX1|ENSG00000143575.10--INMT|ENSG00000241644.2:19067795_0_68861_607_175/2/2",37,"HighConfidence","-"
"jaffa-direct","SESN2:VAMP8","chr1",28598977,"chr2",85806132,Inf,"1",1,TRUE,TRUE,TRUE,"SESN2|ENSG00000130766.4--VAMP8|ENSG00000118640.6:1047128_0_156851_731_178/2/2",51,"HighConfidence","-"
"jaffa-direct","PPIC:GJA4","chr5",122372204,"chr1",35259798,Inf,"1",1,TRUE,TRUE,TRUE,"PPIC|ENSG00000168938.5--GJA4|ENSG00000187513.8:24815379_1_117198_1512_162/1/1",39,"HighConfidence","-"
"jaffa-direct","SH2B2:ARHGAP11A","chr7",101960969,"chr15",32925264,Inf,"1",1,TRUE,TRUE,TRUE,"SH2B2|ENSG00000160999.8--ARHGAP11A|ENSG00000198826.6:2227760_1_157643_491_360/1/1",36,"HighConfidence","-"
"jaffa-direct","LCORL:CT47B1","chr4",17963526,"chrX",120007874,Inf,"-",1514,TRUE,TRUE,TRUE,"Locus_5021_Transcript_12/13_Confidence_0.183_Length_784",648,"MediumConfidence","-"
"jaffa-direct","CSNK2B:MMP2","chr6",31636431,"chr16",55532201,Inf,"-",1445,FALSE,TRUE,TRUE,"Locus_3985_Transcript_4/12_Confidence_0.500_Length_721",152,"MediumConfidence","-"
"jaffa-direct","TLCD2:EFTUD1","chr17",1613361,"chr15",82551496,Inf,"-",1125,FALSE,TRUE,TRUE,"Locus_4378_Transcript_1/6_Confidence_0.829_Length_4275",4094,"MediumConfidence","-"
"jaffa-direct","CDK7:CCR8","chr5",68531280,"chr3",39373809,Inf,"-",429,TRUE,TRUE,TRUE,"Locus_3612_Transcript_6/8_Confidence_0.103_Length_1286",201,"MediumConfidence","-"
"jaffa-direct","KLRF1:TTYH1","chr12",9980225,"chr19",54933364,Inf,"-",376,FALSE,TRUE,TRUE,"Locus_4426_Transcript_5/6_Confidence_0.231_Length_420",126,"MediumConfidence","-"
"jaffa-direct","CCL4L2:ZBTB18","chr17",34640185,"chr1",244217090,Inf,"-",295,TRUE,TRUE,TRUE,"Locus_3109_Transcript_4/5_Confidence_0.500_Length_3846",155,"MediumConfidence","-"
"jaffa-direct","KRT8:PLGRKT","chr12",53298442,"chr9",5431983,Inf,"0",271,TRUE,TRUE,TRUE,"Locus_2904_Transcript_22/36_Confidence_0.053_Length_1128",509,"MediumConfidence","-"
"jaffa-direct","IL37:ATG14","chr2",113670671,"chr14",55844622,Inf,"-",199,FALSE,TRUE,TRUE,"Locus_3639_Transcript_8/9_Confidence_0.447_Length_1908",123,"MediumConfidence","-"
"jaffa-direct","ZNF433:FAM131A","chr19",12146352,"chr3",184060532,Inf,"-",189,FALSE,TRUE,TRUE,"Locus_3037_Transcript_9/27_Confidence_0.363_Length_5267",5102,"MediumConfidence","-"
"jaffa-direct","RRP8:ADM","chr11",6624634,"chr11",10327496,3702.863,"-",176,FALSE,TRUE,TRUE,"Locus_7243_Transcript_12/14_Confidence_0.097_Length_491",297,"MediumConfidence","-"
"jaffa-direct","COPS4:DEFB113","chr4",83978561,"chr6",49936580,Inf,"-",162,TRUE,TRUE,TRUE,"Locus_3541_Transcript_4/4_Confidence_0.000_Length_1003",850,"MediumConfidence","-"
"jaffa-direct","TXNIP:TYW1","chr1",145439665,"chr7",66479354,Inf,"-",157,FALSE,TRUE,TRUE,"Locus_3211_Transcript_14/16_Confidence_0.495_Length_2897",2819,"MediumConfidence","-"
"jaffa-direct","WNT6:TMX2-CTNND1","chr2",219735969,"chr11",57505080,Inf,"-",129,FALSE,TRUE,TRUE,"Locus_4700_Transcript_1/4_Confidence_0.750_Length_619",513,"MediumConfidence","-"
"jaffa-direct","KLHL31:SPINK9","chr6",53518899,"chr5",147719230,Inf,"-",114,TRUE,TRUE,TRUE,"Locus_3135_Transcript_2/5_Confidence_0.182_Length_1470",183,"MediumConfidence","-"
"jaffa-direct","UBE2I:LRRN4CL","chr16",1364097,"chr11",62455985,Inf,"-",100,TRUE,TRUE,TRUE,"Locus_3755_Transcript_14/37_Confidence_0.043_Length_661",110,"MediumConfidence","-"
"jaffa-direct","MNDA:TTC21A","chr1",158815793,"chr3",39151520,Inf,"-",61,FALSE,TRUE,TRUE,"Locus_4694_Transcript_4/7_Confidence_0.342_Length_3949",102,"MediumConfidence","-"
"jaffa-direct","ZNF624:COLCA2","chr17",16552972,"chr11",111178794,Inf,"-",52,TRUE,TRUE,TRUE,"Locus_5145_Transcript_15/19_Confidence_0.049_Length_835",657,"MediumConfidence","-"
"jaffa-direct","TAF13:FGFBP1","chr1",109608757,"chr4",15938275,Inf,"0",46,TRUE,TRUE,TRUE,"Locus_3632_Transcript_3/6_Confidence_0.020_Length_1321",1063,"MediumConfidence","-"
"jaffa-direct","UCMA:CCDC181","chr10",13275735,"chr1",169388397,Inf,"-",40,FALSE,TRUE,TRUE,"Locus_9526_Transcript_3/5_Confidence_0.113_Length_760",639,"MediumConfidence","-"
"jaffa-direct","DHPS:RAB1B","chr19",12791847,"chr11",66039628,Inf,"0",38,TRUE,TRUE,TRUE,"Locus_22338_Transcript_1/1_Confidence_1.000_Length_136",64,"MediumConfidence","-"
"jaffa-direct","AC099552.4:SUPT3H","chr7",154989979,"chr6",44988369,Inf,"-",32,FALSE,TRUE,TRUE,"Locus_5066_Transcript_1/5_Confidence_0.545_Length_1756",74,"MediumConfidence","-"
"jaffa-direct","ZC3HC1:FIGF","chr7",129691061,"chrX",15371290,Inf,"-",29,TRUE,TRUE,TRUE,"Locus_5560_Transcript_1/14_Confidence_0.083_Length_149",90,"MediumConfidence","-"
"jaffa-direct","KCNV1:MT1M","chr8",110986157,"chr16",56667252,Inf,"-",29,FALSE,TRUE,TRUE,"Locus_4457_Transcript_2/4_Confidence_0.271_Length_856",803,"MediumConfidence","-"
"jaffa-direct","EPX:KANK4","chr17",56270283,"chr1",62718881,Inf,"-",27,TRUE,TRUE,TRUE,"Locus_4284_Transcript_2/4_Confidence_0.022_Length_255",90,"MediumConfidence","-"
"jaffa-direct","CCL18:HEPACAM2","chr17",34397918,"chr7",92848764,Inf,"-",26,FALSE,TRUE,TRUE,"Locus_5797_Transcript_5/5_Confidence_0.286_Length_1773",1622,"MediumConfidence","-"
"jaffa-direct","FAM83G:PLCXD1","chr17",18891560,"chrX",200834,Inf,"-",25,TRUE,TRUE,TRUE,"Locus_2593_Transcript_3/7_Confidence_0.175_Length_980",90,"MediumConfidence","-"
"jaffa-direct","C4orf27:PPP1R3C","chr4",170663108,"chr10",93390623,Inf,"0",24,FALSE,TRUE,TRUE,"Locus_4852_Transcript_1/5_Confidence_0.632_Length_3149",724,"MediumConfidence","-"
"jaffa-direct","APOOL:IGSF3","chrX",84258933,"chr1",117149173,Inf,"-",24,FALSE,TRUE,TRUE,"Locus_7198_Transcript_10/13_Confidence_0.433_Length_3313",3215,"MediumConfidence","-"
"jaffa-direct","AQP10:COBLL1","chr1",154293736,"chr2",165578821,Inf,"-",18,TRUE,TRUE,TRUE,"Locus_5203_Transcript_10/15_Confidence_0.223_Length_4067",141,"MediumConfidence","-"
"jaffa-direct","DTD1:CARS2","chr20",18724915,"chr13",111315865,Inf,"-",18,FALSE,TRUE,TRUE,"Locus_8993_Transcript_10/15_Confidence_0.094_Length_900",828,"MediumConfidence","-"
"jaffa-direct","FABP7:ZNF33B","chr6",123101608,"chr10",43127472,Inf,"-",16,FALSE,TRUE,TRUE,"Locus_4616_Transcript_1/4_Confidence_0.220_Length_289",252,"MediumConfidence","-"
"jaffa-direct","SYCN:AL354898.1","chr19",39694500,"chr9",133278176,Inf,"-",12,FALSE,TRUE,TRUE,"Locus_2650_Transcript_4/4_Confidence_0.000_Length_593",403,"MediumConfidence","-"
"jaffa-direct","SOCS7:APOBEC4","chr17",36517658,"chr1",183617946,Inf,"-",5,FALSE,TRUE,TRUE,"Locus_4374_Transcript_1/10_Confidence_0.214_Length_904",49,"MediumConfidence","-"
"jaffa-direct","AKR1C3:AKR1C1","chr10",5120169,"chr10",5008106,112.06,"-",4,TRUE,TRUE,TRUE,"Locus_4500_Transcript_1/19_Confidence_0.369_Length_1140",53,"MediumConfidence","-"
"jaffa-direct","BCO2:NT5C1A","chr11",112064717,"chr1",40126935,Inf,"-",4,FALSE,TRUE,TRUE,"Locus_14818_Transcript_1/4_Confidence_0.333_Length_401",340,"MediumConfidence","-"
"jaffa-direct","PCBP2:SYT17","chr12",53848653,"chr16",19194850,Inf,"0",3,FALSE,TRUE,TRUE,"PCBP2|ENSG00000197111.11--SYT17|ENSG00000103528.12:17125181_0_109745_210_113/2/2",47,"MediumConfidence","-"
"jaffa-direct","C17orf98:MCM10","chr17",36997436,"chr10",13212922,Inf,"0",3,FALSE,TRUE,TRUE,"Locus_3964_Transcript_3/8_Confidence_0.339_Length_2875",209,"MediumConfidence","-"
"jaffa-direct","FAM101B:SLC25A11","chr17",295627,"chr17",4842270,4546.64,"0",2,TRUE,TRUE,TRUE,"FAM101B|ENSG00000183688.4--SLC25A11|ENSG00000108528.9:18335234_1_55914_1140_236/2/2",68,"MediumConfidence","-"
"jaffa-direct","NUDT5:ANKRD13B","chr10",12226888,"chr17",27935869,Inf,"0",1,FALSE,TRUE,TRUE,"NUDT5|ENSG00000165609.8--ANKRD13B|ENSG00000198720.8:28394208_0_105201_170_147/2/2",45,"MediumConfidence","-"
"jaffa-direct","RPA2:NPC1L1","chr1",28233692,"chr7",44571443,Inf,"0",1,TRUE,TRUE,TRUE,"RPA2|ENSG00000117748.5--NPC1L1|ENSG00000015520.10:1734456_0_150682_479_318/1/1",40,"MediumConfidence","-"
"jaffa-direct","DHCR24:SPAG11B","chr1",55319710,"chr8",7308422,Inf,"0",1,FALSE,TRUE,TRUE,"DHCR24|ENSG00000116133.7--SPAG11B|ENSG00000164871.13:13830497_0_46876_581_234/1/1",54,"MediumConfidence","-"
"jaffa-direct","XRCC1:MORC2","chr19",44057761,"chr22",31322858,Inf,"0",1,TRUE,TRUE,TRUE,"XRCC1|ENSG00000073050.7--MORC2|ENSG00000133422.8:24600294_0_188993_214_251/1/1",60,"MediumConfidence","-"
"jaffa-direct","CGB7:NHEJ1","chr19",49558098,"chr2",220023084,Inf,"0",1,TRUE,TRUE,TRUE,"CGB2|ENSG00000104818.14--NHEJ1|ENSG00000187736.8:1741115_1_33417_359_158/1/1",42,"MediumConfidence","-"
"jaffa-direct","WDSUB1:CSE1L","chr2",160116321,"chr20",47712886,Inf,"0",1,TRUE,TRUE,TRUE,"WDSUB1|ENSG00000196151.6--CSE1L|ENSG00000124207.12:6301535_1_188084_504_144/2/2",44,"MediumConfidence","-"
"jaffa-direct","PDCD10:CTB-54O9.9","chr3",167414797,"chr19",5784450,Inf,"0",1,FALSE,TRUE,TRUE,"PDCD10|ENSG00000114209.10--PRR22|ENSG00000212123.3:12486859_0_110476_499_241/1/1",44,"MediumConfidence","-"
"jaffa-direct","GOLGA7:AVP","chr8",41355180,"chr20",3063824,Inf,"0",1,TRUE,TRUE,TRUE,"GOLGA7|ENSG00000147533.12--AVP|ENSG00000101200.5:16600974_0_65449_353_155/2/2",51,"MediumConfidence","-"
"jaffa-direct","DNM1:RAB10","chr9",131004624,"chr2",26332637,Inf,"0",1,FALSE,TRUE,TRUE,"DNM1|ENSG00000106976.14--RAB10|ENSG00000084733.6:8897052_1_48876_2800_153/1/1",48,"MediumConfidence","-"
"jaffa-direct","GALT:GAGE12J","chr9",34648453,"chrX",49180222,Inf,"0",1,TRUE,TRUE,TRUE,"GALT|ENSG00000258728.1--GAGE12H|ENSG00000224902.5:28185820_1_62720_295_160/1/1",66,"MediumConfidence","-"
"jaffa-direct","GALT:GAGE13","chr9",34648453,"chrX",49189765,Inf,"0",1,TRUE,TRUE,TRUE,"GALT|ENSG00000258728.1--GAGE12H|ENSG00000224902.5:5448539_0_62720_458_274/1/1",34,"MediumConfidence","-"
"jaffa-direct","GAGE13:LYRM1","chrX",49192818,"chr16",20935322,Inf,"0",1,FALSE,TRUE,TRUE,"GAGE2A|ENSG00000189064.8--LYRM1|ENSG00000102897.5:25261090_0_62411_381_117/1/1",30,"MediumConfidence","-"
"jaffa-direct","MCM8:ZNF454","chr20",5935336,"chr5",178369687,Inf,"327",1328,NA,FALSE,TRUE,"Locus_728_Transcript_36/47_Confidence_0.152_Length_2689",1957,"LowConfidence","-"
"jaffa-direct","KRT85:AGAP1","chr12",52756040,"chr2",237028835,Inf,"96",479,NA,FALSE,TRUE,"Locus_2166_Transcript_49/56_Confidence_0.073_Length_2866",1421,"LowConfidence","-"
"jaffa-direct","FAN1:HHATL","chr15",31200462,"chr3",42741314,Inf,"75",388,NA,FALSE,TRUE,"Locus_2998_Transcript_17/18_Confidence_0.048_Length_1814",255,"LowConfidence","-"
"jaffa-direct","LARP4:TOP2B","chr12",50821690,"chr3",25651089,Inf,"411",43,NA,FALSE,TRUE,"Locus_3024_Transcript_12/31_Confidence_0.148_Length_1810",1393,"LowConfidence","-"
"jaffa-direct","THUMPD3:COX10","chr3",9419569,"chr17",14095681,Inf,"53",214,NA,FALSE,TRUE,"Locus_3346_Transcript_16/31_Confidence_0.048_Length_2335",1219,"LowConfidence","-"
"jaffa-direct","UBASH3A:ZFP14","chr21",43838716,"chr19",36858867,Inf,"29",159,NA,FALSE,TRUE,"Locus_1135_Transcript_15/28_Confidence_0.099_Length_1942",1009,"LowConfidence","-"
"jaffa-direct","RB1CC1:RAB33A","chr8",53571434,"chrX",129318263,Inf,"58",107,NA,FALSE,TRUE,"Locus_5713_Transcript_7/10_Confidence_0.230_Length_3088",2614,"LowConfidence","-"
"jaffa-direct","CASD1:LRIG3","chr7",94147631,"chr12",59268107,Inf,"26",108,NA,FALSE,TRUE,"Locus_6364_Transcript_16/17_Confidence_0.158_Length_1239",944,"LowConfidence","-"
"jaffa-direct","RBPMS2:DTNBP1","chr15",65041632,"chr6",15615628,Inf,"4",119,NA,FALSE,TRUE,"Locus_3111_Transcript_2/5_Confidence_0.089_Length_1389",853,"LowConfidence","-"
"jaffa-direct","AVPR1A:ERMN","chr12",63541203,"chr2",158181273,Inf,"18",99,NA,FALSE,TRUE,"Locus_1155_Transcript_32/47_Confidence_0.071_Length_2470",1933,"LowConfidence","-"
"jaffa-direct","RP11-432B6.3:C10orf111","chr3",160156020,"chr10",15138860,Inf,"16",97,NA,FALSE,TRUE,"Locus_132_Transcript_65/74_Confidence_0.028_Length_1822",1164,"LowConfidence","-"
"jaffa-direct","TMPRSS6:GKN2","chr22",37471175,"chr2",69177395,Inf,"13",48,NA,FALSE,TRUE,"Locus_5642_Transcript_3/5_Confidence_0.391_Length_2104",621,"LowConfidence","-"
"jaffa-direct","YIPF2:NDUFC2-KCTD14","chr19",11038477,"chr11",77728313,Inf,"11",34,NA,FALSE,TRUE,"Locus_5337_Transcript_6/8_Confidence_0.373_Length_1785",232,"LowConfidence","-"
"jaffa-direct","SRGAP2:BCAN","chr1",206635305,"chr1",156613434,50021.871,"21",2,NA,FALSE,TRUE,"Locus_9882_Transcript_4/5_Confidence_0.540_Length_3245",2005,"LowConfidence","-"
"jaffa-direct","SGK2:ZNF581","chr20",42205019,"chr19",56155924,Inf,"5",18,NA,FALSE,TRUE,"Locus_6452_Transcript_18/19_Confidence_0.274_Length_2377",1067,"LowConfidence","-"
"jaffa-direct","TADA2A:SYT11","chr17",35838213,"chr1",155850414,Inf,"15",5,NA,FALSE,TRUE,"SYT11|ENSG00000132718.7--IDNK|ENSG00000148057.11:11339188_1_170433_1424_427/1/1",41,"LowConfidence","-"
"jaffa-direct","SYT11:TADA2A","chr1",155850413,"chr17",35838214,Inf,"14",5,NA,FALSE,TRUE,"SYT11|ENSG00000132718.7--IDNK|ENSG00000148057.11:20995180_0_170433_1179_157/1/1",58,"LowConfidence","-"
"jaffa-direct","ZNF395:PCNXL2","chr8",28205812,"chr1",233119908,Inf,"15",3,NA,FALSE,TRUE,"Locus_4988_Transcript_7/10_Confidence_0.482_Length_4857",2757,"LowConfidence","-"
"jaffa-direct","TBC1D25:SSX4","chrX",48417411,"chrX",48249329,168.082,"5",12,NA,FALSE,TRUE,"Locus_5038_Transcript_1/20_Confidence_0.108_Length_828",233,"LowConfidence","-"
"jaffa-direct","RQCD1:RP11-145A3.1","chr2",219460147,"chr1",225929394,Inf,"7",9,NA,FALSE,TRUE,"Locus_7587_Transcript_3/8_Confidence_0.777_Length_4158",2412,"LowConfidence","-"
"jaffa-direct","C2orf68:RP11-145A3.1","chr2",85835832,"chr1",225929394,Inf,"13",3,NA,FALSE,TRUE,"Locus_447_Transcript_29/52_Confidence_0.172_Length_2674",813,"LowConfidence","-"
"jaffa-direct","SRGAP2:GPRC5A","chr1",206635305,"chr12",13070143,Inf,"12",2,NA,FALSE,TRUE,"Locus_875_Transcript_11/15_Confidence_0.287_Length_2349",751,"LowConfidence","-"
"jaffa-direct","CABLES1:CABLES2","chr18",20832999,"chr20",60967509,Inf,"3",9,NA,FALSE,TRUE,"Locus_3580_Transcript_10/18_Confidence_0.284_Length_3758",2749,"LowConfidence","-"
"jaffa-direct","RP11-145A3.1:ATRX","chr1",225929394,"chrX",76762397,Inf,"8",2,NA,FALSE,TRUE,"Locus_5278_Transcript_21/23_Confidence_0.355_Length_6879",2041,"LowConfidence","-"
"jaffa-direct","SRGAP2:FOXN3","chr1",206635305,"chr14",89627899,Inf,"5",3,NA,FALSE,TRUE,"Locus_6112_Transcript_8/13_Confidence_0.570_Length_7953",2582,"LowConfidence","-"
"jaffa-direct","PCNXL2:MTA2","chr1",233119906,"chr11",62360908,Inf,"6",2,NA,FALSE,TRUE,"Locus_5035_Transcript_7/10_Confidence_0.611_Length_2807",2571,"LowConfidence","-"
"jaffa-direct","RQCD1:SIPA1L1","chr2",219460147,"chr14",72103817,Inf,"4",4,NA,FALSE,TRUE,"Locus_7587_Transcript_4/8_Confidence_0.784_Length_4159",2412,"LowConfidence","-"
