"sample","fusion genes","chrom1","base1","chrom2","base2","gap (kb)","spanning pairs","spanning reads","inframe","aligns","rearrangement","contig","contig break","classification","known"
"jaffa-direct","IZUMO3:C7orf63","chr9",24544970,"chr7",89939382,Inf,"4",9,FALSE,TRUE,TRUE,"Locus_4_Transcript_10536/69008_Confidence_0.000_Length_1087",464,"HighConfidence","-"
"jaffa-direct","GP2:PDZD7","chr16",20331584,"chr10",102790141,Inf,"1",11,TRUE,TRUE,TRUE,"Locus_4_Transcript_5355/69008_Confidence_0.000_Length_3332",555,"HighConfidence","-"
"jaffa-direct","HDAC4:PLEKHA1","chr2",240111529,"chr10",124152697,Inf,"1",11,TRUE,TRUE,TRUE,"Locus_1790_Transcript_34/53_Confidence_0.218_Length_2885",2474,"HighConfidence","-"
"jaffa-direct","AMY1B:APOA5","chr1",104231816,"chr11",116662608,Inf,"1",10,FALSE,TRUE,TRUE,"Locus_620_Transcript_5/57_Confidence_0.119_Length_1767",553,"HighConfidence","-"
"jaffa-direct","MLYCD:SSX4","chr16",83945972,"chrX",48243475,Inf,"2",9,TRUE,TRUE,TRUE,"Locus_4_Transcript_28361/69008_Confidence_0.000_Length_2066",889,"HighConfidence","-"
"jaffa-direct","CLASP1:TOR4A","chr2",122287823,"chr9",140173105,Inf,"1",10,FALSE,TRUE,TRUE,"Locus_3309_Transcript_60/67_Confidence_0.143_Length_4232",674,"HighConfidence","-"
"jaffa-direct","KCNMB2:PRR5L","chr3",178543546,"chr11",36422547,Inf,"1",10,FALSE,TRUE,TRUE,"Locus_2422_Transcript_27/34_Confidence_0.476_Length_4555",3691,"HighConfidence","-"
"jaffa-direct","RUNX2:SEPT12","chr6",45390694,"chr16",4837668,Inf,"1",10,TRUE,TRUE,TRUE,"Locus_436_Transcript_7/41_Confidence_0.156_Length_1742",1368,"HighConfidence","-"
"jaffa-direct","C7orf55-LUC7L2:ARHGAP20","chr7",139083443,"chr11",110479774,Inf,"1",10,TRUE,TRUE,TRUE,"Locus_4_Transcript_46785/69008_Confidence_0.000_Length_5866",694,"HighConfidence","-"
"jaffa-direct","GABRA3:GPM6A","chrX",151424250,"chr4",176594987,Inf,"3",6,TRUE,TRUE,TRUE,"Locus_1432_Transcript_7/7_Confidence_0.333_Length_1184",425,"HighConfidence","-"
"jaffa-direct","BCL2:MS4A2","chr18",60985315,"chr11",59861437,Inf,"1",7,TRUE,TRUE,TRUE,"Locus_4080_Transcript_6/7_Confidence_0.579_Length_2239",496,"HighConfidence","-"
"jaffa-direct","WDSUB1:CSE1L","chr2",160116321,"chr20",47712886,Inf,"1",5,TRUE,TRUE,TRUE,"Locus_4622_Transcript_16/30_Confidence_0.144_Length_1538",943,"HighConfidence","-"
"jaffa-direct","ACSL6:KCNA7","chr5",131308417,"chr19",49574135,Inf,"1",3,TRUE,TRUE,TRUE,"Locus_4_Transcript_55921/69008_Confidence_0.000_Length_3586",2565,"HighConfidence","-"
"jaffa-direct","TIMM10B:SYS1","chr11",6503082,"chr20",43992184,Inf,"-",1800,TRUE,TRUE,TRUE,"Locus_4_Transcript_6636/69008_Confidence_0.000_Length_2698",2514,"MediumConfidence","-"
"jaffa-direct","CSNK2B:MMP2","chr6",31636431,"chr16",55532201,Inf,"-",1421,FALSE,TRUE,TRUE,"Locus_4_Transcript_32869/69008_Confidence_0.000_Length_720",152,"MediumConfidence","-"
"jaffa-direct","PRSS42:FHOD3","chr3",46875372,"chr18",34322700,Inf,"-",1018,FALSE,TRUE,TRUE,"Locus_1905_Transcript_35/51_Confidence_0.126_Length_1783",173,"MediumConfidence","-"
"jaffa-direct","SPI1:KIF14","chr11",47397184,"chr1",200523734,Inf,"-",731,FALSE,TRUE,TRUE,"Locus_4_Transcript_63553/69008_Confidence_0.000_Length_884",178,"MediumConfidence","-"
"jaffa-direct","ERCC8:KATNAL2","chr5",60217881,"chr18",44589343,Inf,"-",485,FALSE,TRUE,TRUE,"Locus_2007_Transcript_20/35_Confidence_0.139_Length_470",169,"MediumConfidence","-"
"jaffa-direct","ZNF8:PLA2G3","chr19",58790513,"chr22",31534396,Inf,"-",483,FALSE,TRUE,TRUE,"Locus_2521_Transcript_15/23_Confidence_0.113_Length_1959",1770,"MediumConfidence","-"
"jaffa-direct","TTYH2:OR11A1","chr17",72233653,"chr6",29395509,Inf,"-",428,FALSE,TRUE,TRUE,"Locus_4_Transcript_57428/69008_Confidence_0.000_Length_326",137,"MediumConfidence","-"
"jaffa-direct","CCL4L2:ZBTB18","chr17",34640185,"chr1",244217090,Inf,"-",331,TRUE,TRUE,TRUE,"Locus_4_Transcript_1399/69008_Confidence_0.000_Length_3844",3689,"MediumConfidence","-"
"jaffa-direct","ZNF708:GMFG","chr19",21493303,"chr19",39819713,18326.405,"-",255,TRUE,TRUE,TRUE,"Locus_19957_Transcript_1/1_Confidence_1.000_Length_349",195,"MediumConfidence","-"
"jaffa-direct","TCHH:SNTN","chr1",152086419,"chr3",63645401,Inf,"-",177,FALSE,TRUE,TRUE,"Locus_8401_Transcript_3/12_Confidence_0.062_Length_473",122,"MediumConfidence","-"
"jaffa-direct","RRP8:ADM","chr11",6624634,"chr11",10327496,3702.863,"-",176,FALSE,TRUE,TRUE,"Locus_4272_Transcript_18/49_Confidence_0.216_Length_1137",943,"MediumConfidence","-"
"jaffa-direct","IL37:ATG14","chr2",113670671,"chr14",55844622,Inf,"-",176,FALSE,TRUE,TRUE,"Locus_4_Transcript_24668/69008_Confidence_0.000_Length_1869",1746,"MediumConfidence","-"
"jaffa-direct","CNDP2:HSD3B7","chr18",72179767,"chr16",30997370,Inf,"-",153,TRUE,TRUE,TRUE,"Locus_4_Transcript_52908/69008_Confidence_0.000_Length_280",218,"MediumConfidence","-"
"jaffa-direct","KYNU:AC138969.4","chr2",143743590,"chr16",16437902,Inf,"-",141,FALSE,TRUE,TRUE,"Locus_4_Transcript_33392/69008_Confidence_0.000_Length_1484",1383,"MediumConfidence","-"
"jaffa-direct","TXNIP:TYW1","chr1",145439665,"chr7",66479354,Inf,"0",135,FALSE,TRUE,TRUE,"Locus_4549_Transcript_26/65_Confidence_0.296_Length_2823",76,"MediumConfidence","-"
"jaffa-direct","PRSS48:KPNB1","chr4",152201110,"chr17",45734226,Inf,"-",132,FALSE,TRUE,TRUE,"Locus_4_Transcript_9022/69008_Confidence_0.000_Length_3160",3057,"MediumConfidence","-"
"jaffa-direct","KLHL31:SPINK9","chr6",53518899,"chr5",147719230,Inf,"-",124,TRUE,TRUE,TRUE,"Locus_1814_Transcript_20/26_Confidence_0.130_Length_1416",1261,"MediumConfidence","-"
"jaffa-direct","ZNF433:FAM131A","chr19",12146352,"chr3",184060532,Inf,"-",95,FALSE,TRUE,TRUE,"Locus_4_Transcript_31778/69008_Confidence_0.000_Length_5262",165,"MediumConfidence","-"
"jaffa-direct","C12orf55:TMEM198","chr12",96915967,"chr2",220413874,Inf,"-",93,FALSE,TRUE,TRUE,"Locus_4_Transcript_3605/69008_Confidence_0.000_Length_547",462,"MediumConfidence","-"
"jaffa-direct","MCUR1:API5","chr6",13800573,"chr11",43351515,Inf,"0",87,FALSE,TRUE,TRUE,"Locus_4986_Transcript_42/47_Confidence_0.240_Length_3373",917,"MediumConfidence","-"
"jaffa-direct","STYX:C1orf162","chr14",53224642,"chr1",112019420,Inf,"-",72,FALSE,TRUE,TRUE,"Locus_999_Transcript_26/41_Confidence_0.031_Length_961",143,"MediumConfidence","-"
"jaffa-direct","ATP8A1:ERI1","chr4",42446595,"chr8",8873832,Inf,"-",70,TRUE,TRUE,TRUE,"Locus_4_Transcript_15128/69008_Confidence_0.000_Length_3243",3187,"MediumConfidence","-"
"jaffa-direct","ONECUT3:FAM168B","chr19",1754853,"chr2",131840230,Inf,"-",68,FALSE,TRUE,TRUE,"Locus_4_Transcript_38309/69008_Confidence_0.000_Length_549",88,"MediumConfidence","-"
"jaffa-direct","MNDA:TTC21A","chr1",158815793,"chr3",39151520,Inf,"-",61,FALSE,TRUE,TRUE,"Locus_3532_Transcript_16/25_Confidence_0.405_Length_3949",102,"MediumConfidence","-"
"jaffa-direct","RAB7A:LCN1","chr3",128514263,"chr9",138416978,Inf,"-",59,FALSE,TRUE,TRUE,"Locus_789_Transcript_143/166_Confidence_0.043_Length_1533",178,"MediumConfidence","-"
"jaffa-direct","EMC7:MED12","chr15",34388096,"chrX",70357037,Inf,"0",51,FALSE,TRUE,TRUE,"Locus_4_Transcript_66514/69008_Confidence_0.000_Length_1011",582,"MediumConfidence","-"
"jaffa-direct","ZNF624:COLCA2","chr17",16552972,"chr11",111178794,Inf,"-",47,TRUE,TRUE,TRUE,"Locus_4_Transcript_45307/69008_Confidence_0.000_Length_835",178,"MediumConfidence","-"
"jaffa-direct","SCGB2A1:CCL17","chr11",61978072,"chr16",57448993,Inf,"-",45,FALSE,TRUE,TRUE,"Locus_4_Transcript_49665/69008_Confidence_0.000_Length_505",177,"MediumConfidence","-"
"jaffa-direct","HYOU1:TRAV34","chr11",118926782,"chr14",22675741,Inf,"0",44,TRUE,TRUE,TRUE,"Locus_4_Transcript_44483/69008_Confidence_0.000_Length_490",210,"MediumConfidence","-"
"jaffa-direct","C20orf62:CLDN4","chr20",43093805,"chr7",73242930,Inf,"-",44,FALSE,TRUE,TRUE,"Locus_3186_Transcript_8/9_Confidence_0.759_Length_454",262,"MediumConfidence","-"
"jaffa-direct","UCMA:CCDC181","chr10",13275735,"chr1",169388397,Inf,"-",39,FALSE,TRUE,TRUE,"Locus_1419_Transcript_30/113_Confidence_0.009_Length_200",135,"MediumConfidence","-"
"jaffa-direct","C16orf72:RGS1","chr16",9197116,"chr1",192545904,Inf,"0",35,FALSE,TRUE,TRUE,"Locus_4_Transcript_28779/69008_Confidence_0.000_Length_2076",1102,"MediumConfidence","-"
"jaffa-direct","CLCN1:SNX3","chr7",143039235,"chr6",108544249,Inf,"0",35,FALSE,TRUE,TRUE,"Locus_4_Transcript_30536/69008_Confidence_0.000_Length_3117",1254,"MediumConfidence","-"
"jaffa-direct","AC099552.4:SUPT3H","chr7",154989979,"chr6",44988369,Inf,"-",32,FALSE,TRUE,TRUE,"Locus_767_Transcript_9/23_Confidence_0.182_Length_1755",74,"MediumConfidence","-"
"jaffa-direct","KRT8:PLGRKT","chr12",53298442,"chr9",5431983,Inf,"0",31,TRUE,TRUE,TRUE,"Locus_4_Transcript_36585/69008_Confidence_0.000_Length_1210",700,"MediumConfidence","-"
"jaffa-direct","AC011530.4:IL4","chr19",46288852,"chr5",132018178,Inf,"-",31,TRUE,TRUE,TRUE,"Locus_4_Transcript_61172/69008_Confidence_0.000_Length_3547",3458,"MediumConfidence","-"
"jaffa-direct","DHPS:RAB1B","chr19",12791847,"chr11",66039628,Inf,"-",29,TRUE,TRUE,TRUE,"Locus_4_Transcript_64737/69008_Confidence_0.000_Length_1828",1762,"MediumConfidence","-"
"jaffa-direct","EPX:KANK4","chr17",56270283,"chr1",62718881,Inf,"-",27,TRUE,TRUE,TRUE,"Locus_5829_Transcript_1/7_Confidence_0.271_Length_1335",1170,"MediumConfidence","-"
"jaffa-direct","KRT77:PLGRKT","chr12",53096676,"chr9",5431983,Inf,"0",26,TRUE,TRUE,TRUE,"Locus_4_Transcript_36580/69008_Confidence_0.000_Length_1435",640,"MediumConfidence","-"
"jaffa-direct","APOOL:IGSF3","chrX",84258933,"chr1",117149173,Inf,"-",25,FALSE,TRUE,TRUE,"Locus_4_Transcript_60347/69008_Confidence_0.000_Length_2202",98,"MediumConfidence","-"
"jaffa-direct","C1orf234:RP11-977G19.10","chr1",23340376,"chr12",56705198,Inf,"-",24,TRUE,TRUE,TRUE,"Locus_7165_Transcript_20/32_Confidence_0.083_Length_597",456,"MediumConfidence","-"
"jaffa-direct","C4orf27:PPP1R3C","chr4",170663108,"chr10",93390623,Inf,"0",24,FALSE,TRUE,TRUE,"Locus_4414_Transcript_21/24_Confidence_0.573_Length_3149",724,"MediumConfidence","-"
"jaffa-direct","AQP10:COBLL1","chr1",154293736,"chr2",165578821,Inf,"-",18,TRUE,TRUE,TRUE,"Locus_4_Transcript_32818/69008_Confidence_0.000_Length_4067",141,"MediumConfidence","-"
"jaffa-direct","DTD1:CARS2","chr20",18724915,"chr13",111315865,Inf,"0",18,FALSE,TRUE,TRUE,"Locus_922_Transcript_11/32_Confidence_0.141_Length_811",69,"MediumConfidence","-"
"jaffa-direct","SOX18:VAPA","chr20",62680512,"chr18",9954050,Inf,"-",18,FALSE,TRUE,TRUE,"Locus_4_Transcript_62706/69008_Confidence_0.000_Length_673",197,"MediumConfidence","-"
"jaffa-direct","NAPEPLD:ZNF844","chr7",102755507,"chr19",12184846,Inf,"-",16,TRUE,TRUE,TRUE,"Locus_4_Transcript_45028/69008_Confidence_0.000_Length_1318",57,"MediumConfidence","-"
"jaffa-direct","ZNF727:ZFP69","chr7",63506002,"chr1",40955201,Inf,"-",14,FALSE,TRUE,TRUE,"Locus_890_Transcript_85/140_Confidence_0.020_Length_729",548,"MediumConfidence","-"
"jaffa-direct","TAF13:FGFBP1","chr1",109608757,"chr4",15938275,Inf,"-",9,TRUE,TRUE,TRUE,"Locus_5187_Transcript_9/15_Confidence_0.018_Length_1245",182,"MediumConfidence","-"
"jaffa-direct","DNAJC25:CLEC4G","chr9",114429226,"chr19",7796205,Inf,"-",7,FALSE,TRUE,TRUE,"Locus_4_Transcript_66861/69008_Confidence_0.000_Length_672",517,"MediumConfidence","-"
"jaffa-direct","C17orf98:MCM10","chr17",36997436,"chr10",13212922,Inf,"0",6,FALSE,TRUE,TRUE,"Locus_157_Transcript_22/29_Confidence_0.341_Length_3675",3407,"MediumConfidence","-"
"jaffa-direct","FANCD2:AC034193.5","chr3",10085548,"chr3",10044401,41.145,"0",5,FALSE,TRUE,TRUE,"Locus_4_Transcript_56175/69008_Confidence_0.000_Length_1455",1212,"MediumConfidence","-"
"jaffa-direct","AC103965.1:UBE2Q2P1","chr15",84898604,"chr15",85089508,190.902,"-",5,FALSE,TRUE,TRUE,"Locus_4_Transcript_65024/69008_Confidence_0.000_Length_2410",2334,"MediumConfidence","-"
"jaffa-direct","PROP1:FLRT1","chr5",177421107,"chr11",63883691,Inf,"0",5,TRUE,TRUE,TRUE,"Locus_1137_Transcript_15/25_Confidence_0.235_Length_3548",2898,"MediumConfidence","-"
"jaffa-direct","WDYHV1:BTNL9","chr8",124442273,"chr5",180472467,Inf,"0",5,TRUE,TRUE,TRUE,"Locus_1510_Transcript_64/145_Confidence_0.048_Length_1316",959,"MediumConfidence","-"
"jaffa-direct","BCO2:NT5C1A","chr11",112064717,"chr1",40126935,Inf,"-",4,FALSE,TRUE,TRUE,"Locus_10935_Transcript_2/7_Confidence_0.273_Length_367",306,"MediumConfidence","-"
"jaffa-direct","NELFA:RGL4","chr4",1985325,"chr22",24039360,Inf,"224",1113,NA,FALSE,TRUE,"Locus_4_Transcript_53836/69008_Confidence_0.000_Length_1851",1376,"LowConfidence","-"
"jaffa-direct","MCM8:ZNF454","chr20",5935335,"chr5",178369686,Inf,"165",682,NA,FALSE,TRUE,"Locus_4_Transcript_14953/69008_Confidence_0.000_Length_2313",727,"LowConfidence","-"
"jaffa-direct","MCM8:ZNF454","chr20",5935336,"chr5",178369687,Inf,"136",556,NA,FALSE,TRUE,"Locus_4_Transcript_65801/69008_Confidence_0.000_Length_3453",2757,"LowConfidence","-"
"jaffa-direct","LARP4:TOP2B","chr12",50821690,"chr3",25651089,Inf,"633",49,NA,FALSE,TRUE,"Locus_4_Transcript_68680/69008_Confidence_0.000_Length_1822",1406,"LowConfidence","-"
"jaffa-direct","SEMA6D:TRIM29","chr15",48053626,"chr11",120008853,Inf,"71",469,NA,FALSE,TRUE,"Locus_4_Transcript_15779/69008_Confidence_0.000_Length_1219",872,"LowConfidence","-"
"jaffa-direct","KRT85:AGAP1","chr12",52756040,"chr2",237028835,Inf,"86",391,NA,FALSE,TRUE,"Locus_4_Transcript_49075/69008_Confidence_0.000_Length_2898",1467,"LowConfidence","-"
"jaffa-direct","C17orf76-AS1:GATAD2B","chr17",16344879,"chr1",153781330,Inf,"417",22,NA,FALSE,TRUE,"Locus_2030_Transcript_89/96_Confidence_0.122_Length_3859",3092,"LowConfidence","-"
"jaffa-direct","CASP9:GRIN2D","chr1",15820388,"chr19",48925043,Inf,"61",301,NA,FALSE,TRUE,"Locus_4_Transcript_17454/69008_Confidence_0.000_Length_3982",1072,"LowConfidence","-"
"jaffa-direct","FCHO2:FADS2","chr5",72316892,"chr11",61608000,Inf,"49",202,NA,FALSE,TRUE,"Locus_1335_Transcript_62/68_Confidence_0.049_Length_2075",1494,"LowConfidence","-"
"jaffa-direct","THUMPD3:COX10","chr3",9419569,"chr17",14095681,Inf,"53",193,NA,FALSE,TRUE,"Locus_4_Transcript_68639/69008_Confidence_0.000_Length_2398",1219,"LowConfidence","-"
"jaffa-direct","AVPR1A:ERMN","chr12",63541204,"chr2",158181274,Inf,"13",195,NA,FALSE,TRUE,"Locus_4_Transcript_40422/69008_Confidence_0.000_Length_2359",463,"LowConfidence","-"
"jaffa-direct","UBASH3A:ZFP14","chr21",43838717,"chr19",36858868,Inf,"25",158,NA,FALSE,TRUE,"Locus_4_Transcript_36936/69008_Confidence_0.000_Length_1944",1010,"LowConfidence","-"
"jaffa-direct","CASD1:LRIG3","chr7",94147631,"chr12",59268107,Inf,"26",109,NA,FALSE,TRUE,"Locus_4734_Transcript_25/36_Confidence_0.119_Length_1071",776,"LowConfidence","-"
"jaffa-direct","GPX2:GPX1","chr14",65406308,"chr3",49394981,Inf,"9",124,NA,FALSE,TRUE,"Locus_4_Transcript_40520/69008_Confidence_0.000_Length_923",548,"LowConfidence","-"
"jaffa-direct","CCSER1:ZPBP","chr4",91234197,"chr7",50121492,Inf,"33",96,NA,FALSE,TRUE,"Locus_4_Transcript_10608/69008_Confidence_0.000_Length_2772",1862,"LowConfidence","-"
"jaffa-direct","GLRX5:VSTM2L","chr14",96001719,"chr20",36572384,Inf,"5",115,NA,FALSE,TRUE,"Locus_1159_Transcript_32/40_Confidence_0.590_Length_2784",2418,"LowConfidence","-"
"jaffa-direct","EFNA1:OSER1","chr1",155100542,"chr20",42835638,Inf,"41",78,NA,FALSE,TRUE,"Locus_253_Transcript_100/153_Confidence_0.017_Length_2066",595,"LowConfidence","-"
"jaffa-direct","GABRA1:RHOT1","chr5",161281270,"chr17",30510191,Inf,"3",94,NA,FALSE,TRUE,"Locus_4_Transcript_39059/69008_Confidence_0.000_Length_3004",2449,"LowConfidence","-"
"jaffa-direct","UBE2I:LRRN4CL","chr16",1364095,"chr11",62455983,Inf,"1",95,NA,FALSE,TRUE,"Locus_4_Transcript_55796/69008_Confidence_0.000_Length_1621",1300,"LowConfidence","-"
"jaffa-direct","DDX17:SNRNP70","chr22",38897163,"chr19",49611542,Inf,"69",26,NA,FALSE,TRUE,"Locus_4_Transcript_52591/69008_Confidence_0.000_Length_748",247,"LowConfidence","-"
"jaffa-direct","FNDC3B:APOLD1","chr3",171965564,"chr12",12939844,Inf,"1",81,NA,FALSE,TRUE,"Locus_1554_Transcript_55/58_Confidence_0.057_Length_3797",676,"LowConfidence","-"
"jaffa-direct","NFATC3:ADAM10","chr16",68119530,"chr15",59041737,Inf,"27",46,NA,FALSE,TRUE,"Locus_4_Transcript_41992/69008_Confidence_0.000_Length_4304",572,"LowConfidence","-"
"jaffa-direct","DNM1:DNM2","chr9",131011030,"chr19",10939712,Inf,"9",63,NA,FALSE,TRUE,"Locus_4_Transcript_37916/69008_Confidence_0.000_Length_4346",2380,"LowConfidence","-"
"jaffa-direct","RBPMS2:DTNBP1","chr15",65041633,"chr6",15615629,Inf,"7",63,NA,FALSE,TRUE,"Locus_4_Transcript_12694/69008_Confidence_0.000_Length_1400",532,"LowConfidence","-"
"jaffa-direct","SCAF1:PPP2R1A","chr19",50154421,"chr19",52719087,2564.666,"54",8,NA,FALSE,TRUE,"Locus_1294_Transcript_11/35_Confidence_0.351_Length_651",387,"LowConfidence","-"
"jaffa-direct","BRCA1:ACTL6A","chr17",41244138,"chr3",179305822,Inf,"26",20,NA,FALSE,TRUE,"Locus_4_Transcript_42649/69008_Confidence_0.000_Length_1758",227,"LowConfidence","-"
"jaffa-direct","CCT3:C17orf112","chr1",156304543,"chr17",51062957,Inf,"1",39,NA,FALSE,TRUE,"Locus_5600_Transcript_17/22_Confidence_0.139_Length_1155",424,"LowConfidence","-"
"jaffa-direct","FAN1:HHATL","chr15",31200461,"chr3",42741315,Inf,"16",24,NA,FALSE,TRUE,"Locus_1736_Transcript_51/102_Confidence_0.037_Length_1813",1555,"LowConfidence","-"
"jaffa-direct","GATAD2B:RABAC1","chr1",153781330,"chr19",42463006,Inf,"26",8,NA,FALSE,TRUE,"Locus_398_Transcript_36/44_Confidence_0.161_Length_804",377,"LowConfidence","-"
"jaffa-direct","DDX56:PTRH1","chr7",44611138,"chr9",130477327,Inf,"27",6,NA,FALSE,TRUE,"Locus_3973_Transcript_13/33_Confidence_0.151_Length_949",679,"LowConfidence","-"
"jaffa-direct","SCAF1:CDC42EP1","chr19",50154421,"chr22",37962494,Inf,"28",4,NA,FALSE,TRUE,"Locus_6352_Transcript_1/9_Confidence_0.339_Length_1048",385,"LowConfidence","-"
"jaffa-direct","CYCS:UBA2","chr7",25161289,"chr19",34921503,Inf,"26",5,NA,FALSE,TRUE,"Locus_4226_Transcript_43/54_Confidence_0.161_Length_2800",308,"LowConfidence","-"
"jaffa-direct","RDH11:TRPM3","chr14",68144108,"chr9",73380532,Inf,"18",8,NA,FALSE,TRUE,"Locus_3480_Transcript_34/35_Confidence_0.156_Length_1071",589,"LowConfidence","-"
"jaffa-direct","STIP1:CNTN4","chr11",63971645,"chr3",3054677,Inf,"15",10,NA,FALSE,TRUE,"Locus_5655_Transcript_5/16_Confidence_0.324_Length_1498",999,"LowConfidence","-"
"jaffa-direct","EZR:NF2","chr6",159192340,"chr22",30057223,Inf,"2",23,NA,FALSE,TRUE,"Locus_4_Transcript_13751/69008_Confidence_0.000_Length_3115",701,"LowConfidence","-"
"jaffa-direct","DENR:SRRT","chr12",123255144,"chr7",100482078,Inf,"13",11,NA,FALSE,TRUE,"Locus_2651_Transcript_16/161_Confidence_0.034_Length_1340",520,"LowConfidence","-"
"jaffa-direct","C15orf40:ARL8A","chr15",83673887,"chr1",202103201,Inf,"22",2,NA,FALSE,TRUE,"Locus_6709_Transcript_2/4_Confidence_0.702_Length_1871",1094,"LowConfidence","-"
"jaffa-direct","CHD2:MB21D2","chr15",93482877,"chr3",192515935,Inf,"14",10,NA,FALSE,TRUE,"Locus_4_Transcript_44390/69008_Confidence_0.000_Length_6110",5793,"LowConfidence","-"
"jaffa-direct","RP11-697E22.1:LHFPL5","chr17",35972967,"chr6",35801235,Inf,"19",4,NA,FALSE,TRUE,"Locus_4_Transcript_63927/69008_Confidence_0.000_Length_4515",638,"LowConfidence","-"
"jaffa-direct","ARHGAP35:PTBP3","chr19",47507149,"chr9",114983555,Inf,"19",3,NA,FALSE,TRUE,"Locus_4_Transcript_22436/69008_Confidence_0.000_Length_1657",727,"LowConfidence","-"
"jaffa-direct","PPARGC1A:TGFBR2","chr4",23796955,"chr3",30733359,Inf,"11",7,NA,FALSE,TRUE,"Locus_5015_Transcript_29/31_Confidence_0.362_Length_6387",3038,"LowConfidence","-"
"jaffa-direct","GATAD2B:PLEC","chr1",153781276,"chr8",144999368,Inf,"1",15,NA,FALSE,TRUE,"Locus_4_Transcript_19152/69008_Confidence_0.000_Length_720",250,"LowConfidence","-"
"jaffa-direct","LMNB2:CNTN4","chr19",2434038,"chr3",3054676,Inf,"8",8,NA,FALSE,TRUE,"Locus_1391_Transcript_33/74_Confidence_0.097_Length_955",223,"LowConfidence","-"
"jaffa-direct","TXLNG:UBXN4","chrX",16859831,"chr2",136540401,Inf,"12",3,NA,FALSE,TRUE,"Locus_85_Transcript_301/430_Confidence_0.020_Length_2049",1362,"LowConfidence","-"
"jaffa-direct","TBC1D25:SSX4","chrX",48417410,"chrX",48249328,168.082,"4",9,NA,FALSE,TRUE,"Locus_4_Transcript_28401/69008_Confidence_0.000_Length_933",693,"LowConfidence","-"
"jaffa-direct","GATAD2B:ATXN7L3B","chr1",153781327,"chr12",74932963,Inf,"9",4,NA,FALSE,TRUE,"Locus_4_Transcript_29515/69008_Confidence_0.000_Length_1521",692,"LowConfidence","-"
"jaffa-direct","HNRNPAB:FBXW4","chr5",177631741,"chr10",103454354,Inf,"5",8,NA,FALSE,TRUE,"Locus_4_Transcript_14592/69008_Confidence_0.000_Length_2523",1814,"LowConfidence","-"
"jaffa-direct","CCND1:CCND3","chr11",69458733,"chr6",41908289,Inf,"1",11,NA,FALSE,TRUE,"Locus_4_Transcript_4020/69008_Confidence_0.000_Length_2444",1670,"LowConfidence","-"
"jaffa-direct","EDC4:GSTO2","chr16",67913803,"chr10",106059234,Inf,"7",5,NA,FALSE,TRUE,"Locus_2166_Transcript_41/63_Confidence_0.198_Length_3528",1327,"LowConfidence","-"
"jaffa-direct","PAFAH1B2:CNTN4","chr11",117039178,"chr3",3054658,Inf,"5",6,NA,FALSE,TRUE,"Locus_257_Transcript_20/30_Confidence_0.227_Length_2067",1316,"LowConfidence","-"
"jaffa-direct","PHLDB3:AC093323.3","chr19",43979401,"chr4",6675999,Inf,"8",3,NA,FALSE,TRUE,"Locus_4_Transcript_19298/69008_Confidence_0.000_Length_2378",1570,"LowConfidence","-"
"jaffa-direct","METTL17:GINS3","chr14",21460296,"chr16",58439452,Inf,"8",2,NA,FALSE,TRUE,"Locus_1879_Transcript_51/55_Confidence_0.170_Length_2331",578,"LowConfidence","-"
"jaffa-direct","CDC42SE2:ZNF214","chr5",130728296,"chr11",7020831,Inf,"7",2,NA,FALSE,TRUE,"Locus_1204_Transcript_8/9_Confidence_0.351_Length_2832",1507,"LowConfidence","-"
"jaffa-direct","PPARD:SIK1","chr6",35395142,"chr21",44836374,Inf,"5",4,NA,FALSE,TRUE,"Locus_6326_Transcript_16/18_Confidence_0.066_Length_1396",826,"LowConfidence","-"
"jaffa-direct","CLIC4:GDE1","chr1",25082198,"chr16",19513716,Inf,"3",5,NA,FALSE,TRUE,"Locus_7054_Transcript_15/17_Confidence_0.515_Length_3268",699,"LowConfidence","-"
"jaffa-direct","CEP164:ECI1","chr11",117251377,"chr16",2289575,Inf,"4",3,NA,FALSE,TRUE,"Locus_4_Transcript_14646/69008_Confidence_0.000_Length_2459",1748,"LowConfidence","-"
"jaffa-direct","AFF4:STAU1","chr5",132274635,"chr20",47790807,Inf,"4",3,NA,FALSE,TRUE,"Locus_1397_Transcript_21/30_Confidence_0.244_Length_1155",400,"LowConfidence","-"
"jaffa-direct","CDCA7L:ARMCX5","chr7",21985435,"chrX",101857823,Inf,"5",2,NA,FALSE,TRUE,"Locus_5882_Transcript_19/49_Confidence_0.111_Length_2379",1761,"LowConfidence","-"
"jaffa-direct","FXN:C19orf55","chr9",71650743,"chr19",36255966,Inf,"5",2,NA,FALSE,TRUE,"Locus_5237_Transcript_18/41_Confidence_0.224_Length_1480",562,"LowConfidence","-"
"jaffa-direct","GATAD2B:TACO1","chr1",153781277,"chr17",61685348,Inf,"2",4,NA,FALSE,TRUE,"Locus_7819_Transcript_2/5_Confidence_0.750_Length_1691",376,"LowConfidence","-"
"jaffa-direct","SPATA2:TGFBR2","chr20",48520490,"chr3",30733360,Inf,"3",3,NA,FALSE,TRUE,"Locus_801_Transcript_19/25_Confidence_0.234_Length_4039",563,"LowConfidence","-"
"jaffa-direct","MFN1:AMDHD1","chr3",179080240,"chr12",96358727,Inf,"2",4,NA,FALSE,TRUE,"Locus_4_Transcript_21613/69008_Confidence_0.000_Length_1040",627,"LowConfidence","-"
