"sample","fusion genes","chrom1","base1","chrom2","base2","gap (kb)","spanning pairs","spanning reads","inframe","aligns","rearrangement","contig","contig break","classification","known"
"jaffa-direct","TRAF3IP3:TBR1","chr1",209949081,"chr2",162274187,Inf,"3",22,FALSE,TRUE,TRUE,"Locus_1772_Transcript_24/30_Confidence_0.385_Length_4491",3000,"HighConfidence","-"
"jaffa-direct","MAGED4B:TNFAIP1","chrX",51809961,"chr17",26671390,Inf,"4",20,TRUE,TRUE,TRUE,"Locus_2475_Transcript_38/38_Confidence_0.328_Length_5965",4925,"HighConfidence","-"
"jaffa-direct","TDRD3:ZSWIM3","chr13",61084053,"chr20",44501310,Inf,"4",18,FALSE,TRUE,TRUE,"Locus_8_Transcript_47414/52526_Confidence_0.000_Length_4370",1084,"HighConfidence","-"
"jaffa-direct","DMC1:UBA52","chr22",38958292,"chr19",18685867,Inf,"2",20,TRUE,TRUE,TRUE,"Locus_8_Transcript_51006/52526_Confidence_0.000_Length_746",475,"HighConfidence","-"
"jaffa-direct","SNX31:BMP4","chr8",101661502,"chr14",54418947,Inf,"2",20,TRUE,TRUE,TRUE,"Locus_682_Transcript_53/53_Confidence_0.262_Length_2014",1527,"HighConfidence","-"
"jaffa-direct","MLNR:CCDC122","chr13",49795525,"chr13",44442939,5352.586,"3",18,FALSE,TRUE,TRUE,"Locus_6285_Transcript_7/18_Confidence_0.402_Length_1737",686,"HighConfidence","-"
"jaffa-direct","C2orf69:SUN5","chr2",200776494,"chr20",31589084,Inf,"5",16,FALSE,TRUE,TRUE,"Locus_8_Transcript_49375/52526_Confidence_0.000_Length_863",347,"HighConfidence","-"
"jaffa-direct","ERRFI1:MED1","chr1",8075555,"chr17",37604157,Inf,"5",15,FALSE,TRUE,TRUE,"Locus_8_Transcript_8415/52526_Confidence_0.000_Length_6093",342,"HighConfidence","-"
"jaffa-direct","C17orf112:GSDMB","chr17",51064144,"chr17",38061217,13002.928,"1",18,TRUE,TRUE,TRUE,"Locus_576_Transcript_15/15_Confidence_0.222_Length_786",348,"HighConfidence","-"
"jaffa-direct","GNG11:GPR85","chr7",93551545,"chr7",112724946,19173.402,"3",16,TRUE,TRUE,TRUE,"Locus_2989_Transcript_9/11_Confidence_0.297_Length_1026",524,"HighConfidence","-"
"jaffa-direct","TCP11L1:FAM180A","chr11",33080641,"chr7",135419067,Inf,"2",17,FALSE,TRUE,TRUE,"Locus_4837_Transcript_20/22_Confidence_0.223_Length_2417",1133,"HighConfidence","-"
"jaffa-direct","KCNAB2:TMEM65","chr1",6154545,"chr8",125343033,Inf,"5",14,FALSE,TRUE,TRUE,"Locus_8_Transcript_13249/52526_Confidence_0.000_Length_4797",2389,"HighConfidence","-"
"jaffa-direct","FAM32A:ZIC5","chr19",16296576,"chr13",100618073,Inf,"5",14,FALSE,TRUE,TRUE,"Locus_8_Transcript_34362/52526_Confidence_0.000_Length_3147",293,"HighConfidence","-"
"jaffa-direct","SQLE:APOC4","chr8",126030969,"chr19",45448397,Inf,"6",11,FALSE,TRUE,TRUE,"Locus_8_Transcript_46492/52526_Confidence_0.000_Length_2572",261,"HighConfidence","-"
"jaffa-direct","HDAC7:SLC6A18","chr12",48192345,"chr5",1244723,Inf,"5",11,FALSE,TRUE,TRUE,"Locus_1785_Transcript_10/33_Confidence_0.096_Length_815",409,"HighConfidence","-"
"jaffa-direct","CSMD2:POP5","chr1",34276344,"chr12",121017215,Inf,"3",13,FALSE,TRUE,TRUE,"Locus_1782_Transcript_12/17_Confidence_0.117_Length_952",425,"HighConfidence","-"
"jaffa-direct","ACN9:CHM","chr7",96765779,"chrX",85219057,Inf,"7",9,FALSE,TRUE,TRUE,"Locus_4983_Transcript_21/39_Confidence_0.240_Length_4329",2966,"HighConfidence","-"
"jaffa-direct","HJURP:ROGDI","chr2",234749255,"chr16",4851586,Inf,"3",12,FALSE,TRUE,TRUE,"Locus_2904_Transcript_33/35_Confidence_0.263_Length_3417",1180,"HighConfidence","-"
"jaffa-direct","C5orf60:CLDN19","chr5",179071800,"chr1",43201701,Inf,"3",12,FALSE,TRUE,TRUE,"Locus_4661_Transcript_7/10_Confidence_0.449_Length_1245",209,"HighConfidence","-"
"jaffa-direct","HHLA3:LCK","chr1",70820891,"chr1",32740338,38080.551,"4",9,FALSE,TRUE,TRUE,"Locus_8_Transcript_45060/52526_Confidence_0.000_Length_1431",397,"HighConfidence","-"
"jaffa-direct","TSPAN17:RGPD5","chr5",176079914,"chr2",110565751,Inf,"1",12,TRUE,TRUE,TRUE,"Locus_1125_Transcript_130/150_Confidence_0.263_Length_7183",634,"HighConfidence","-"
"jaffa-direct","MLN:BBS10","chr6",33763280,"chr12",76741567,Inf,"5",7,FALSE,TRUE,TRUE,"Locus_11101_Transcript_10/10_Confidence_0.317_Length_2902",379,"HighConfidence","-"
"jaffa-direct","MED31:C9orf40","chr17",6553676,"chr9",77563122,Inf,"3",8,FALSE,TRUE,TRUE,"Locus_71_Transcript_43/49_Confidence_0.123_Length_1835",211,"HighConfidence","-"
"jaffa-direct","CYTH1:PCF11","chr17",76698620,"chr11",82888756,Inf,"5",6,FALSE,TRUE,TRUE,"Locus_8_Transcript_9980/52526_Confidence_0.000_Length_2820",2512,"HighConfidence","-"
"jaffa-direct","TMPRSS13:SPESP1","chr11",117780521,"chr15",69237938,Inf,"1",9,FALSE,TRUE,TRUE,"Locus_3146_Transcript_65/76_Confidence_0.089_Length_1267",316,"HighConfidence","-"
"jaffa-direct","ACVR1:CNDP2","chr2",158622433,"chr18",72187234,Inf,"3",7,FALSE,TRUE,TRUE,"Locus_2714_Transcript_13/66_Confidence_0.073_Length_1757",1310,"HighConfidence","-"
"jaffa-direct","SSB:POU4F1","chr2",170662087,"chr13",79176686,Inf,"2",7,FALSE,TRUE,TRUE,"Locus_6667_Transcript_16/35_Confidence_0.377_Length_4547",4205,"HighConfidence","-"
"jaffa-direct","FAM71F1:ITGB1BP2","chr7",128363372,"chrX",70523477,Inf,"1",8,FALSE,TRUE,TRUE,"Locus_7747_Transcript_6/9_Confidence_0.256_Length_1075",722,"HighConfidence","-"
"jaffa-direct","TAS1R2:NXPH1","chr1",19180707,"chr7",8790638,Inf,"5",3,TRUE,TRUE,TRUE,"Locus_1729_Transcript_6/14_Confidence_0.350_Length_1597",1235,"HighConfidence","-"
"jaffa-direct","PLA2G2F:CFDP1","chr1",20470083,"chr16",75445850,Inf,"2",6,FALSE,TRUE,TRUE,"Locus_1232_Transcript_10/17_Confidence_0.081_Length_1153",739,"HighConfidence","-"
"jaffa-direct","TNIP1:FAM198A","chr5",150443174,"chr3",43096924,Inf,"2",5,FALSE,TRUE,TRUE,"Locus_8_Transcript_51946/52526_Confidence_0.000_Length_2376",1600,"HighConfidence","-"
"jaffa-direct","GLIS3:CASK","chr9",3829310,"chrX",41604854,Inf,"2",3,FALSE,TRUE,TRUE,"Locus_213_Transcript_91/115_Confidence_0.064_Length_4107",1739,"HighConfidence","-"
"jaffa-direct","PRAC1:HACL1","chr17",46799680,"chr3",15624496,Inf,"-",1310,FALSE,TRUE,TRUE,"Locus_8_Transcript_29971/52526_Confidence_0.000_Length_1767",176,"MediumConfidence","-"
"jaffa-direct","SV2A:TMEM182","chr1",149881353,"chr2",103380788,Inf,"-",783,FALSE,TRUE,TRUE,"Locus_8_Transcript_20578/52526_Confidence_0.000_Length_424",328,"MediumConfidence","-"
"jaffa-direct","ANKRD61:CA8","chr7",6071222,"chr8",61137144,Inf,"-",326,TRUE,TRUE,TRUE,"Locus_5603_Transcript_26/31_Confidence_0.382_Length_3085",2890,"MediumConfidence","-"
"jaffa-direct","MRPS15:TMEM255B","chr1",36926293,"chr13",114504626,Inf,"-",323,FALSE,TRUE,TRUE,"Locus_3966_Transcript_33/69_Confidence_0.024_Length_592",115,"MediumConfidence","-"
"jaffa-direct","HYOU1:C17orf98","chr11",118926205,"chr17",36993493,Inf,"-",279,TRUE,TRUE,TRUE,"Locus_4236_Transcript_9/42_Confidence_0.085_Length_404",300,"MediumConfidence","-"
"jaffa-direct","PRIMA1:FOXA3","chr14",94253972,"chr19",46375333,Inf,"-",259,TRUE,TRUE,TRUE,"Locus_8_Transcript_30904/52526_Confidence_0.000_Length_281",214,"MediumConfidence","-"
"jaffa-direct","PRIMPOL:CTD-2006C1.10","chr4",185612735,"chr19",12157575,Inf,"-",223,FALSE,TRUE,TRUE,"Locus_8_Transcript_30639/52526_Confidence_0.000_Length_1838",77,"MediumConfidence","-"
"jaffa-direct","COX8A:SIX5","chr11",63742266,"chr19",46269369,Inf,"-",220,FALSE,TRUE,TRUE,"Locus_4911_Transcript_44/142_Confidence_0.020_Length_1496",188,"MediumConfidence","-"
"jaffa-direct","AC008394.1:MR1","chr5",86534632,"chr1",181022709,Inf,"-",113,FALSE,TRUE,TRUE,"Locus_8_Transcript_23083/52526_Confidence_0.000_Length_1198",191,"MediumConfidence","-"
"jaffa-direct","AKR1D1:SYT16","chr7",137761357,"chr14",62541853,Inf,"-",100,FALSE,TRUE,TRUE,"Locus_7826_Transcript_3/18_Confidence_0.190_Length_2031",1851,"MediumConfidence","-"
"jaffa-direct","KLF2:SLC39A7","chr19",16435809,"chr6",33170040,Inf,"-",97,FALSE,TRUE,TRUE,"Locus_2219_Transcript_23/56_Confidence_0.036_Length_667",575,"MediumConfidence","-"
"jaffa-direct","NXPH3:TSPAN12","chr17",47653635,"chr7",120496887,Inf,"-",86,TRUE,TRUE,TRUE,"Locus_8_Transcript_15957/52526_Confidence_0.000_Length_1276",1197,"MediumConfidence","-"
"jaffa-direct","CCDC67:CTSV","chr11",93065454,"chr9",99799029,Inf,"-",69,FALSE,TRUE,TRUE,"Locus_8_Transcript_8339/52526_Confidence_0.000_Length_941",900,"MediumConfidence","-"
"jaffa-direct","FAM175B:WDR52","chr10",126490470,"chr3",113152516,Inf,"-",51,TRUE,TRUE,TRUE,"Locus_9166_Transcript_4/9_Confidence_0.583_Length_357",240,"MediumConfidence","-"
"jaffa-direct","CD46:CR1L","chr1",207925654,"chr1",207850734,74.916,"-",44,TRUE,TRUE,TRUE,"Locus_8_Transcript_3199/52526_Confidence_0.000_Length_295",42,"MediumConfidence","-"
"jaffa-direct","PCDHGC5:L3MBTL4","chr5",140871267,"chr18",6264037,Inf,"-",44,FALSE,TRUE,TRUE,"Locus_6488_Transcript_8/106_Confidence_0.053_Length_2548",88,"MediumConfidence","-"
"jaffa-direct","SPNS2:NCOA3","chr17",4428488,"chr20",46281150,Inf,"0",43,FALSE,TRUE,TRUE,"Locus_8_Transcript_38022/52526_Confidence_0.000_Length_4525",3784,"MediumConfidence","-"
"jaffa-direct","SMR3A:CDC42EP2","chr4",71227886,"chr11",65088015,Inf,"-",35,TRUE,TRUE,TRUE,"Locus_6607_Transcript_15/17_Confidence_0.294_Length_2035",1886,"MediumConfidence","-"
"jaffa-direct","MT3:FAM64A","chr16",56623101,"chr17",6352632,Inf,"-",31,FALSE,TRUE,TRUE,"Locus_1420_Transcript_37/83_Confidence_0.053_Length_2822",2707,"MediumConfidence","-"
"jaffa-direct","CFL2:PRSS33","chr14",35182266,"chr16",2835172,Inf,"0",30,TRUE,TRUE,TRUE,"Locus_7751_Transcript_11/28_Confidence_0.067_Length_1236",1159,"MediumConfidence","-"
"jaffa-direct","KDM2B:SLC34A1","chr12",121883078,"chr5",176812988,Inf,"-",28,FALSE,TRUE,TRUE,"Locus_1460_Transcript_44/67_Confidence_0.128_Length_2333",167,"MediumConfidence","-"
"jaffa-direct","TAF1D:DHX38","chr11",93474488,"chr16",72130038,Inf,"0",25,FALSE,TRUE,TRUE,"Locus_234_Transcript_283/653_Confidence_0.001_Length_465",123,"MediumConfidence","-"
"jaffa-direct","DEFB107A:SCAP","chr8",7673081,"chr3",47476627,Inf,"-",25,FALSE,TRUE,TRUE,"Locus_2126_Transcript_16/27_Confidence_0.460_Length_3532",3374,"MediumConfidence","-"
"jaffa-direct","CAMK2N1:CCDC140","chr1",20811707,"chr2",223168465,Inf,"0",24,FALSE,TRUE,TRUE,"Locus_226_Transcript_131/329_Confidence_0.019_Length_2465",994,"MediumConfidence","-"
"jaffa-direct","KCTD17:IL18","chr22",37453533,"chr11",112025784,Inf,"-",24,TRUE,TRUE,TRUE,"Locus_3993_Transcript_1/26_Confidence_0.095_Length_535",45,"MediumConfidence","-"
"jaffa-direct","TBC1D9B:HFE","chr5",179296769,"chr6",26091542,Inf,"0",24,TRUE,TRUE,TRUE,"Locus_2278_Transcript_21/33_Confidence_0.115_Length_1861",1715,"MediumConfidence","-"
"jaffa-direct","CNTD1:CSNK2B","chr17",40955713,"chr6",31636874,Inf,"-",23,FALSE,TRUE,TRUE,"Locus_956_Transcript_58/288_Confidence_0.009_Length_804",697,"MediumConfidence","-"
"jaffa-direct","PRH2:TMEM255A","chr12",11081936,"chrX",119427906,Inf,"-",22,FALSE,TRUE,TRUE,"Locus_959_Transcript_16/18_Confidence_0.548_Length_3170",102,"MediumConfidence","-"
"jaffa-direct","CTLA4:SLC29A2","chr2",204732774,"chr11",66133702,Inf,"-",20,FALSE,TRUE,TRUE,"Locus_4381_Transcript_6/16_Confidence_0.381_Length_1524",107,"MediumConfidence","-"
"jaffa-direct","APOH:GABRR1","chr17",64219816,"chr6",89899966,Inf,"0",19,FALSE,TRUE,TRUE,"Locus_154_Transcript_10/12_Confidence_0.404_Length_2345",2131,"MediumConfidence","-"
"jaffa-direct","AC106873.4:SZRD1","chr7",116607345,"chr1",16721533,Inf,"-",19,TRUE,TRUE,TRUE,"Locus_8_Transcript_42868/52526_Confidence_0.000_Length_3264",162,"MediumConfidence","-"
"jaffa-direct","AC110781.3:RFX7","chr7",1878504,"chr15",56395868,Inf,"-",17,TRUE,TRUE,TRUE,"Locus_5808_Transcript_5/22_Confidence_0.019_Length_450",167,"MediumConfidence","-"
"jaffa-direct","LIPN:NEK8","chr10",90521270,"chr17",27061001,Inf,"-",15,FALSE,TRUE,TRUE,"Locus_2902_Transcript_2/12_Confidence_0.348_Length_1290",105,"MediumConfidence","-"
"jaffa-direct","SNX19:TAF1","chr11",130750517,"chrX",70613151,Inf,"0",14,FALSE,TRUE,TRUE,"Locus_130_Transcript_121/123_Confidence_0.138_Length_6266",2971,"MediumConfidence","-"
"jaffa-direct","GPC1:PRPF31","chr2",241404627,"chr19",54627128,Inf,"-",14,TRUE,TRUE,TRUE,"Locus_8_Transcript_12744/52526_Confidence_0.000_Length_1018",190,"MediumConfidence","-"
"jaffa-direct","MTA1:CPED1","chr14",105905076,"chr7",120686941,Inf,"-",12,FALSE,TRUE,TRUE,"Locus_7642_Transcript_13/27_Confidence_0.055_Length_311",259,"MediumConfidence","-"
"jaffa-direct","PATZ1:RASSF8","chr22",31731678,"chr12",26208169,Inf,"-",11,FALSE,TRUE,TRUE,"Locus_8_Transcript_39979/52526_Confidence_0.000_Length_1662",1503,"MediumConfidence","-"
"jaffa-direct","RP11-380O24.1:SRGAP3","chr3",9367694,"chr3",9166601,201.097,"0",9,FALSE,TRUE,FALSE,"Locus_8_Transcript_47611/52526_Confidence_0.000_Length_222",148,"MediumConfidence","-"
"jaffa-direct","MBLAC2:PARD3","chr5",89769656,"chr10",34420511,Inf,"0",7,FALSE,TRUE,TRUE,"Locus_417_Transcript_24/63_Confidence_0.158_Length_5483",3238,"MediumConfidence","-"
"jaffa-direct","VPREB1:PROCA1","chr22",22599271,"chr17",27031230,Inf,"-",6,FALSE,TRUE,TRUE,"Locus_1771_Transcript_4/9_Confidence_0.571_Length_746",179,"MediumConfidence","-"
"jaffa-direct","SNAPC4:CELA3A","chr9",139289252,"chr1",22336198,Inf,"-",6,FALSE,TRUE,TRUE,"Locus_8_Transcript_6173/52526_Confidence_0.000_Length_1080",917,"MediumConfidence","-"
"jaffa-direct","CD1E:STEAP4","chr1",158325791,"chr7",87913586,Inf,"-",4,FALSE,TRUE,TRUE,"Locus_76_Transcript_7/9_Confidence_0.583_Length_3043",72,"MediumConfidence","-"
"jaffa-direct","SCAF1:PHTF1","chr19",50148391,"chr1",114247419,Inf,"0",4,TRUE,TRUE,TRUE,"Locus_73_Transcript_203/206_Confidence_0.017_Length_1340",1117,"MediumConfidence","-"
"jaffa-direct","TRAV27:STRA13","chr14",22616091,"chr17",79977785,Inf,"-",1,FALSE,TRUE,TRUE,"Locus_10379_Transcript_1/4_Confidence_0.500_Length_194",142,"MediumConfidence","-"
"jaffa-direct","TMEM239:PHLDB2","chr20",2796088,"chr3",111602910,Inf,"295",694,NA,FALSE,TRUE,"Locus_181_Transcript_91/91_Confidence_0.108_Length_6018",5599,"LowConfidence","-"
"jaffa-direct","IFNGR1:BATF2","chr6",137525471,"chr11",64757280,Inf,"123",324,NA,FALSE,TRUE,"Locus_3571_Transcript_7/26_Confidence_0.070_Length_1306",637,"LowConfidence","-"
"jaffa-direct","RTP1:SLC44A1","chr3",186918246,"chr9",108154690,Inf,"325",90,NA,FALSE,TRUE,"Locus_1487_Transcript_25/99_Confidence_0.037_Length_2240",991,"LowConfidence","-"
"jaffa-direct","PPP1CA:RBPJ","chr11",67165882,"chr4",26434067,Inf,"372",26,NA,FALSE,TRUE,"Locus_3282_Transcript_31/55_Confidence_0.041_Length_733",236,"LowConfidence","-"
"jaffa-direct","RPH3A:ZNF514","chr12",113327882,"chr2",95818514,Inf,"127",270,NA,FALSE,TRUE,"Locus_8_Transcript_50643/52526_Confidence_0.000_Length_2784",859,"LowConfidence","-"
"jaffa-direct","DNAJC11:C1orf143","chr1",6713971,"chr1",218698752,211984.781,"101",269,NA,FALSE,TRUE,"Locus_835_Transcript_37/43_Confidence_0.082_Length_1177",631,"LowConfidence","-"
"jaffa-direct","ZNF397:NNT","chr18",32822847,"chr5",43702726,Inf,"105",263,NA,FALSE,TRUE,"Locus_2342_Transcript_35/37_Confidence_0.097_Length_2484",1121,"LowConfidence","-"
"jaffa-direct","PRSS23:KLK6","chr11",86519187,"chr19",51470585,Inf,"309",37,NA,FALSE,TRUE,"Locus_8_Transcript_16860/52526_Confidence_0.000_Length_4117",900,"LowConfidence","-"
"jaffa-direct","TUBA4A:TUBA1C","chr2",220116322,"chr12",49663321,Inf,"310",20,NA,FALSE,TRUE,"Locus_226_Transcript_329/329_Confidence_0.049_Length_2112",434,"LowConfidence","-"
"jaffa-direct","SAMD7:ZFAND6","chr3",169646362,"chr15",80412670,Inf,"182",106,NA,FALSE,TRUE,"Locus_291_Transcript_21/38_Confidence_0.187_Length_2746",1394,"LowConfidence","-"
"jaffa-direct","MLYCD:NACC1","chr16",83945972,"chr19",13248964,Inf,"129",145,NA,FALSE,TRUE,"Locus_8_Transcript_39011/52526_Confidence_0.000_Length_7133",943,"LowConfidence","-"
"jaffa-direct","DEDD2:TMEM235","chr19",42719287,"chr17",76230785,Inf,"93",129,NA,FALSE,TRUE,"Locus_8_Transcript_21752/52526_Confidence_0.000_Length_1557",1004,"LowConfidence","-"
"jaffa-direct","ANKLE1:SPATA31A1","chr19",17395074,"chr9",39357130,Inf,"64",153,NA,FALSE,TRUE,"Locus_498_Transcript_88/90_Confidence_0.128_Length_5580",4018,"LowConfidence","-"
"jaffa-direct","H3F3A:ELP3","chr1",226259215,"chr8",28047941,Inf,"133",74,NA,FALSE,TRUE,"Locus_4007_Transcript_36/51_Confidence_0.070_Length_1240",460,"LowConfidence","-"
"jaffa-direct","ZYG11A:TMTC3","chr1",53359444,"chr12",88542265,Inf,"188",16,NA,FALSE,TRUE,"Locus_5235_Transcript_71/80_Confidence_0.409_Length_7564",407,"LowConfidence","-"
"jaffa-direct","RMDN3:LINC00883","chr15",41028276,"chr3",106965327,Inf,"99",32,NA,FALSE,TRUE,"Locus_8_Transcript_12332/52526_Confidence_0.000_Length_967",654,"LowConfidence","-"
"jaffa-direct","AP1M2:ZYG11A","chr19",10692520,"chr1",53359502,Inf,"89",23,NA,FALSE,TRUE,"Locus_2907_Transcript_28/94_Confidence_0.092_Length_2287",377,"LowConfidence","-"
"jaffa-direct","ARNTL2:LAMA2","chr12",27553713,"chr6",129371064,Inf,"56",55,NA,FALSE,TRUE,"Locus_8_Transcript_34202/52526_Confidence_0.000_Length_11033",1544,"LowConfidence","-"
"jaffa-direct","SLC35E2:RPS7","chr1",1668363,"chr2",3627831,Inf,"55",53,NA,FALSE,TRUE,"Locus_67_Transcript_39/46_Confidence_0.299_Length_1348",413,"LowConfidence","-"
"jaffa-direct","TAX1BP1:ZYG11A","chr7",27824908,"chr1",53359442,Inf,"84",7,NA,FALSE,TRUE,"Locus_3743_Transcript_1/35_Confidence_0.179_Length_1547",793,"LowConfidence","-"
"jaffa-direct","HNRNPU-AS1:OIP5-AS1","chr1",245017597,"chr15",41594169,Inf,"43",36,NA,FALSE,TRUE,"Locus_8_Transcript_28222/52526_Confidence_0.000_Length_1032",626,"LowConfidence","-"
"jaffa-direct","SRP14:ZYG11A","chr15",40328606,"chr1",53359443,Inf,"74",4,NA,FALSE,TRUE,"Locus_2071_Transcript_40/57_Confidence_0.121_Length_1139",751,"LowConfidence","-"
"jaffa-direct","ZYG11A:CLPTM1L","chr1",53359444,"chr5",1318138,Inf,"66",8,NA,FALSE,TRUE,"Locus_1078_Transcript_13/79_Confidence_0.048_Length_1109",842,"LowConfidence","-"
"jaffa-direct","SUMO3:ZYG11A","chr21",46226085,"chr1",53359444,Inf,"65",5,NA,FALSE,TRUE,"Locus_8_Transcript_31718/52526_Confidence_0.000_Length_1604",704,"LowConfidence","-"
"jaffa-direct","RRM1:ZYG11A","chr11",4159828,"chr1",53359441,Inf,"60",9,NA,FALSE,TRUE,"Locus_8_Transcript_4922/52526_Confidence_0.000_Length_794",304,"LowConfidence","-"
"jaffa-direct","ZYG11A:ARCN1","chr1",53359444,"chr11",118473324,Inf,"42",25,NA,FALSE,TRUE,"Locus_7576_Transcript_19/36_Confidence_0.132_Length_1080",709,"LowConfidence","-"
"jaffa-direct","DNAJB6:ZYG11A","chr7",157209636,"chr1",53359445,Inf,"53",8,NA,FALSE,TRUE,"Locus_2500_Transcript_9/28_Confidence_0.435_Length_1664",574,"LowConfidence","-"
"jaffa-direct","TPM1:ZYG11A","chr15",63363368,"chr1",53359445,Inf,"49",6,NA,FALSE,TRUE,"Locus_8_Transcript_9015/52526_Confidence_0.000_Length_1208",831,"LowConfidence","-"
"jaffa-direct","ZYG11A:EIF5","chr1",53359444,"chr14",103805075,Inf,"43",9,NA,FALSE,TRUE,"Locus_3535_Transcript_51/65_Confidence_0.170_Length_4279",1292,"LowConfidence","-"
"jaffa-direct","MLYCD:NACC2","chr16",83945972,"chr9",138903867,Inf,"27",25,NA,FALSE,TRUE,"Locus_8_Transcript_39022/52526_Confidence_0.000_Length_7689",952,"LowConfidence","-"
"jaffa-direct","LAP3:ZYG11A","chr4",17600170,"chr1",53359444,Inf,"45",3,NA,FALSE,TRUE,"Locus_7998_Transcript_3/3_Confidence_0.569_Length_2204",781,"LowConfidence","-"
"jaffa-direct","ZYG11A:ITGA6","chr1",53359445,"chr2",173370664,Inf,"43",4,NA,FALSE,TRUE,"Locus_1684_Transcript_18/22_Confidence_0.219_Length_1255",803,"LowConfidence","-"
"jaffa-direct","AC140481.2:SYT3","chr2",131334420,"chr19",51140682,Inf,"10",33,NA,FALSE,TRUE,"Locus_2540_Transcript_27/64_Confidence_0.070_Length_573",247,"LowConfidence","-"
"jaffa-direct","PTK6:AKNA","chr20",62163882,"chr9",117130876,Inf,"2",40,NA,FALSE,TRUE,"Locus_8_Transcript_41184/52526_Confidence_0.000_Length_2210",878,"LowConfidence","-"
"jaffa-direct","NUCKS1:ZYG11A","chr1",205696847,"chr1",53359444,152337.403,"37",3,NA,FALSE,TRUE,"Locus_8_Transcript_2513/52526_Confidence_0.000_Length_835",439,"LowConfidence","-"
"jaffa-direct","EIF2S1:DYX1C1","chr14",67852384,"chr15",55726962,Inf,"27",12,NA,FALSE,TRUE,"Locus_3333_Transcript_17/68_Confidence_0.090_Length_1151",226,"LowConfidence","-"
"jaffa-direct","ZYG11A:DIDO1","chr1",53359444,"chr20",61542657,Inf,"37",2,NA,FALSE,TRUE,"Locus_8_Transcript_30767/52526_Confidence_0.000_Length_1851",683,"LowConfidence","-"
"jaffa-direct","PPM1A:NLRP2","chr14",60716074,"chr19",55494637,Inf,"35",2,NA,FALSE,TRUE,"Locus_8_Transcript_10414/52526_Confidence_0.000_Length_3411",1368,"LowConfidence","-"
"jaffa-direct","PLEKHG7:ZNF430","chr12",93134720,"chr19",21239460,Inf,"8",28,NA,FALSE,TRUE,"Locus_8455_Transcript_14/30_Confidence_0.227_Length_1249",582,"LowConfidence","-"
"jaffa-direct","SLC38A10:BRMS1","chr17",79220313,"chr11",66105208,Inf,"23",10,NA,FALSE,TRUE,"Locus_3568_Transcript_8/24_Confidence_0.248_Length_2085",538,"LowConfidence","-"
"jaffa-direct","MOSPD2:FAM210A","chrX",14939253,"chr18",13664170,Inf,"31",2,NA,FALSE,TRUE,"Locus_8_Transcript_41064/52526_Confidence_0.000_Length_773",354,"LowConfidence","-"
"jaffa-direct","ZYG11A:CDV3","chr1",53359444,"chr3",133307492,Inf,"24",6,NA,FALSE,TRUE,"Locus_8_Transcript_14309/52526_Confidence_0.000_Length_1788",684,"LowConfidence","-"
"jaffa-direct","DNAJC5:ZYG11A","chr20",62566748,"chr1",53359444,Inf,"28",2,NA,FALSE,TRUE,"Locus_2799_Transcript_17/24_Confidence_0.168_Length_991",756,"LowConfidence","-"
"jaffa-direct","HMMR:DST","chr5",162910165,"chr6",56484303,Inf,"25",5,NA,FALSE,TRUE,"Locus_2845_Transcript_36/126_Confidence_0.018_Length_1379",549,"LowConfidence","-"
"jaffa-direct","ZYG11A:XBP1","chr1",53359445,"chr22",29191256,Inf,"26",2,NA,FALSE,TRUE,"Locus_2816_Transcript_14/35_Confidence_0.295_Length_1435",741,"LowConfidence","-"
"jaffa-direct","ZYG11A:MAOA","chr1",53359443,"chrX",43604240,Inf,"25",2,NA,FALSE,TRUE,"Locus_7815_Transcript_2/8_Confidence_0.489_Length_2162",349,"LowConfidence","-"
"jaffa-direct","EXOSC10:RP11-30K9.5","chr1",11148186,"chr15",59149733,Inf,"19",7,NA,FALSE,TRUE,"Locus_9141_Transcript_15/16_Confidence_0.236_Length_1562",1195,"LowConfidence","-"
"jaffa-direct","ZYG11A:PALM2-AKAP2","chr1",53359443,"chr9",112934391,Inf,"24",2,NA,FALSE,TRUE,"Locus_6248_Transcript_19/27_Confidence_0.304_Length_2366",1967,"LowConfidence","-"
"jaffa-direct","AC009120.6:ZYG11A","chr16",74339718,"chr1",53359443,Inf,"20",6,NA,FALSE,TRUE,"Locus_2195_Transcript_4/24_Confidence_0.244_Length_705",274,"LowConfidence","-"
"jaffa-direct","GORASP1:ARHGEF28","chr3",39139208,"chr5",73197042,Inf,"20",6,NA,FALSE,TRUE,"Locus_5941_Transcript_4/13_Confidence_0.463_Length_4664",456,"LowConfidence","-"
"jaffa-direct","TGFB1:EYA3","chr19",41836415,"chr1",28308930,Inf,"21",4,NA,FALSE,TRUE,"Locus_8_Transcript_18983/52526_Confidence_0.000_Length_2785",2581,"LowConfidence","-"
"jaffa-direct","COL12A1:ZYG11A","chr6",75799975,"chr1",53359445,Inf,"22",3,NA,FALSE,TRUE,"Locus_715_Transcript_61/103_Confidence_0.066_Length_490",276,"LowConfidence","-"
"jaffa-direct","DGCR2:ZYG11A","chr22",19024454,"chr1",53359444,Inf,"19",4,NA,FALSE,TRUE,"Locus_7983_Transcript_9/12_Confidence_0.421_Length_2271",757,"LowConfidence","-"
"jaffa-direct","INTS2:GALNT3","chr17",59969017,"chr2",166606353,Inf,"20",2,NA,FALSE,TRUE,"Locus_8_Transcript_27212/52526_Confidence_0.000_Length_2361",1610,"LowConfidence","-"
