"sample","fusion genes","chrom1","base1","chrom2","base2","gap (kb)","spanning pairs","spanning reads","inframe","aligns","rearrangement","contig","contig break","classification","known"
"jaffa-direct","ROBO1:KIAA1109","chr3",79067557,"chr4",123097005,Inf,0,1,FALSE,TRUE,TRUE,"C0UNPACXX120727:5:1202:7792:25550/2",43,"MediumConfidence","-"
"jaffa-direct","RAD18:MEF2A","chr3",8988904,"chr15",100173183,Inf,0,1,FALSE,TRUE,TRUE,"C0VHUACXX120727:7:2115:5521:22088/2",37,"MediumConfidence","-"
"jaffa-direct","CLDND1:MGEA5","chr3",98235896,"chr10",103553755,Inf,0,1,TRUE,TRUE,TRUE,"C0UNPACXX120727:6:1103:13023:34165/2",44,"MediumConfidence","-"
"jaffa-direct","SLBP:TAF10","chr4",1696501,"chr11",6632683,Inf,0,1,TRUE,TRUE,TRUE,"C0UNPACXX120727:5:1110:2128:25190/2",32,"MediumConfidence","-"
"jaffa-direct","UBE2K:ZC3H18","chr4",39700010,"chr16",88653008,Inf,0,1,TRUE,TRUE,TRUE,"C0VHUACXX120727:2:2308:13297:22231/2",60,"MediumConfidence","-"
"jaffa-direct","SRP72:C6orf106","chr4",57340557,"chr6",34614575,Inf,0,1,TRUE,TRUE,TRUE,"C0RTFACXX120719:3:2303:9006:68818/1",42,"MediumConfidence","-"
"jaffa-direct","SKP1:CKS1B","chr5",133494146,"chr1",154950463,Inf,0,1,FALSE,TRUE,TRUE,"C0RTFACXX120719:3:1207:6932:96717/1",50,"MediumConfidence","-"
"jaffa-direct","TCERG1:RPL30","chr5",145863192,"chr8",99057627,Inf,0,1,TRUE,TRUE,TRUE,"C0UNPACXX120727:6:1211:14298:61820/1",63,"MediumConfidence","-"
"jaffa-direct","KIAA1191:YWHAE","chr5",175788605,"chr17",1268352,Inf,0,1,FALSE,TRUE,TRUE,"C0RTFACXX120719:5:1103:7116:84941/2",62,"MediumConfidence","-"
"jaffa-direct","ARL10:MRPL49","chr5",175795985,"chr11",64891974,Inf,0,1,TRUE,TRUE,TRUE,"C0UNPACXX120727:7:2305:18173:23229/2",70,"MediumConfidence","-"
"jaffa-direct","LMAN2:UBE2I","chr5",176761285,"chr16",1364021,Inf,0,1,FALSE,TRUE,TRUE,"C0VHUACXX120727:7:1216:4469:58310/1",63,"MediumConfidence","-"
"jaffa-direct","CANX:NAP1L1","chr5",179136060,"chr12",76444433,Inf,0,1,TRUE,TRUE,TRUE,"C0VHUACXX120727:2:2109:10732:21520/1",43,"MediumConfidence","-"
"jaffa-direct","MAPK9:DCTD","chr5",179688684,"chr4",183836728,Inf,0,1,TRUE,TRUE,TRUE,"C0UNPACXX120727:8:2305:4253:42048/2",32,"MediumConfidence","-"
"jaffa-direct","GUSBP1:DSC3","chr5",21461975,"chr18",28612242,Inf,0,1,FALSE,TRUE,TRUE,"C0VHUACXX120727:3:2105:7207:57906/1",45,"MediumConfidence","-"
"jaffa-direct","ZFR:TAF6","chr5",32444728,"chr7",99711891,Inf,0,1,FALSE,TRUE,TRUE,"C0VHUACXX120727:4:2311:10534:22285/1",68,"MediumConfidence","-"
"jaffa-direct","ARL15:RP11-302M6.4","chr5",53409032,"chr1",90309197,Inf,0,1,TRUE,TRUE,TRUE,"C0RTFACXX120719:3:1107:10901:7362/1",64,"MediumConfidence","-"
"jaffa-direct","MED10:TNKS","chr5",6377279,"chr8",9577884,Inf,0,1,FALSE,TRUE,TRUE,"C0RTFACXX120719:3:1312:7647:81709/2",48,"MediumConfidence","-"
"jaffa-direct","TAF9:APLP2","chr5",68665484,"chr11",129979324,Inf,0,1,FALSE,TRUE,TRUE,"C0VHUACXX120727:7:2201:21298:86021/2",72,"MediumConfidence","-"
"jaffa-direct","RHOBTB3:MLLT10","chr5",95119667,"chr10",22015173,Inf,0,1,TRUE,TRUE,TRUE,"C0VHUACXX120727:7:1106:20496:97804/2",46,"MediumConfidence","-"
"jaffa-direct","ASCC3:CCNL1","chr6",101163338,"chr3",156868170,Inf,0,1,FALSE,TRUE,TRUE,"C0VHUACXX120727:5:2302:14066:35225/2",39,"MediumConfidence","-"
"jaffa-direct","ASCC3:BUB1","chr6",101165951,"chr2",111408361,Inf,0,1,FALSE,TRUE,TRUE,"C0VHUACXX120727:8:2206:4185:72678/2",40,"MediumConfidence","-"
"jaffa-direct","AIM1:RPL30","chr6",106960914,"chr8",99057627,Inf,0,1,FALSE,TRUE,TRUE,"C0UNPACXX120727:4:1106:20347:50386/1",56,"MediumConfidence","-"
"jaffa-direct","HIST1H2AC:CSNK2A1","chr6",26124861,"chr20",489304,Inf,0,1,FALSE,TRUE,TRUE,"C0UNPACXX120727:3:2213:7512:35593/2",32,"MediumConfidence","-"
"jaffa-direct","CLIC1:FAM118B","chr6",31701613,"chr11",126124200,Inf,0,1,FALSE,TRUE,TRUE,"C0VHUACXX120727:4:2115:12005:54983/1",53,"MediumConfidence","-"
"jaffa-direct","RPS10-NUDT3:NPIPA7","chr6",34389507,"chr16",16477521,Inf,0,1,FALSE,TRUE,TRUE,"C0UNPACXX120727:3:1102:4928:28816/1",66,"MediumConfidence","-"
"jaffa-direct","STK38:UBA2","chr6",36489511,"chr19",34959945,Inf,0,1,FALSE,TRUE,TRUE,"C0VHUACXX120727:7:1310:9913:55452/1",66,"MediumConfidence","-"
"jaffa-direct","RP3-331H24.5:ZMYM2","chr6",72126113,"chr13",20632715,Inf,0,1,FALSE,TRUE,TRUE,"C0UNPACXX120727:2:1108:9627:48745/2",41,"MediumConfidence","-"
"jaffa-direct","DDX43:OSBPL8","chr6",74123508,"chr12",76788509,Inf,0,1,FALSE,TRUE,TRUE,"C0RTFACXX120719:7:2211:17788:92213/2",57,"MediumConfidence","-"
"jaffa-direct","PHIP:ANLN","chr6",79787165,"chr7",36478813,Inf,0,1,TRUE,TRUE,TRUE,"C0UNPACXX120727:5:2214:20326:47351/1",53,"MediumConfidence","-"
"jaffa-direct","RNGTT:ESYT2","chr6",89554076,"chr7",158566087,Inf,0,1,TRUE,TRUE,TRUE,"C0UNPACXX120727:5:1304:8940:60886/2",67,"MediumConfidence","-"
"jaffa-direct","PRKRIP1:USP9X","chr7",102004858,"chrX",41091640,Inf,0,1,FALSE,TRUE,TRUE,"C0UNPACXX120727:7:1107:1477:44951/1",53,"MediumConfidence","-"
"jaffa-direct","CAPZA2:RPS27A","chr7",116502704,"chr2",55459944,Inf,0,1,TRUE,TRUE,TRUE,"C0RTFACXX120719:2:2212:4320:66383/2",43,"MediumConfidence","-"
"jaffa-direct","C7orf50:AC034193.5","chr7",1166893,"chr3",10044401,Inf,0,1,FALSE,TRUE,TRUE,"C0VHUACXX120727:6:2114:11676:7570/1",52,"MediumConfidence","-"
"jaffa-direct","POT1:NF1","chr7",124532320,"chr17",29585362,Inf,0,1,FALSE,TRUE,TRUE,"C0VHUACXX120727:4:1216:8623:59560/1",35,"MediumConfidence","-"
"jaffa-direct","ZNF398:LRCH3","chr7",148851432,"chr3",197592983,Inf,0,1,FALSE,TRUE,TRUE,"C0UNPACXX120727:5:2309:8952:33613/2",49,"MediumConfidence","-"
"jaffa-direct","PRKAG2:AP4E1","chr7",151292431,"chr15",51293223,Inf,0,1,FALSE,TRUE,TRUE,"C0VHUACXX120727:7:1303:9207:45722/1",40,"MediumConfidence","-"
"jaffa-direct","ESYT2:FBXO3","chr7",158580695,"chr11",33763630,Inf,0,1,TRUE,TRUE,TRUE,"C0RTFACXX120719:5:1112:18755:19348/1",41,"MediumConfidence","-"
"jaffa-direct","MAD1L1:CCND1","chr7",2188787,"chr11",69462762,Inf,0,1,FALSE,TRUE,TRUE,"C0RTFACXX120719:7:1310:10164:39613/1",43,"MediumConfidence","-"
"jaffa-direct","NUPL2:FAM208B","chr7",23226765,"chr10",5798576,Inf,0,1,FALSE,TRUE,TRUE,"C0VHUACXX120727:3:2310:19204:12193/1",33,"MediumConfidence","-"
"jaffa-direct","PPIA:SRP9","chr7",44836392,"chr1",225965637,Inf,0,1,TRUE,TRUE,TRUE,"C0UNPACXX120727:7:2213:14951:32051/2",60,"MediumConfidence","-"
"jaffa-direct","TNRC18:RPL30","chr7",5410006,"chr8",99055003,Inf,0,1,FALSE,TRUE,TRUE,"C0RTFACXX120719:8:2311:14993:43198/1",63,"MediumConfidence","-"
"jaffa-direct","EGFR:RP4-694A7.2","chr7",55233130,"chr1",68948444,Inf,0,1,FALSE,TRUE,TRUE,"C0RTFACXX120719:6:1208:14627:10838/2",60,"MediumConfidence","-"
"jaffa-direct","CROT:RPL30","chr7",87022383,"chr8",99057627,Inf,0,1,FALSE,TRUE,TRUE,"C0UNPACXX120727:2:2309:5100:64890/2",43,"MediumConfidence","-"
"jaffa-direct","STEAP1:SLC25A3","chr7",89791392,"chr12",98992300,Inf,0,1,TRUE,TRUE,TRUE,"C0VHUACXX120727:8:1114:11703:86429/1",71,"MediumConfidence","-"
"jaffa-direct","FZD6:LRPPRC","chr8",104312512,"chr2",44175657,Inf,0,1,FALSE,TRUE,TRUE,"C0VHUACXX120727:8:1106:11853:4160/1",55,"MediumConfidence","-"
"jaffa-direct","EIF3E:OSBPL2","chr8",109260842,"chr20",60831113,Inf,0,1,TRUE,TRUE,TRUE,"C0VHUACXX120727:3:2311:8887:78791/2",68,"MediumConfidence","-"
"jaffa-direct","POLR3D:LNX2","chr8",22103127,"chr13",28155940,Inf,0,1,TRUE,TRUE,TRUE,"C0UNPACXX120727:7:2302:16098:68096/2",48,"MediumConfidence","-"
"jaffa-direct","STAU2:RP11-385D13.1","chr8",74650519,"chr17",15546130,Inf,0,1,TRUE,TRUE,TRUE,"C0VHUACXX120727:7:2210:15154:36313/2",37,"MediumConfidence","-"
"jaffa-direct","RPL12:RFC2","chr9",130211560,"chr7",73646546,Inf,0,1,FALSE,TRUE,TRUE,"C0VHUACXX120727:5:1312:1913:45521/2",47,"MediumConfidence","-"
"jaffa-direct","RPL7A:ANAPC7","chr9",136215897,"chr12",110834257,Inf,0,1,FALSE,TRUE,TRUE,"C0VHUACXX120727:6:2213:13773:40363/2",64,"MediumConfidence","-"
"jaffa-direct","IARS:PABPC1","chr9",95050073,"chr8",101725017,Inf,0,1,TRUE,TRUE,TRUE,"C0VHUACXX120727:5:1211:17901:95026/2",63,"MediumConfidence","-"
"jaffa-direct","UBE2A:FUS","chrX",118709363,"chr16",31199646,Inf,0,1,TRUE,TRUE,TRUE,"C0RTFACXX120719:7:1111:11575:5081/2",48,"MediumConfidence","-"
"jaffa-direct","OGT:PSMG3","chrX",70757922,"chr7",1608996,Inf,0,1,TRUE,TRUE,TRUE,"C0VHUACXX120727:5:2314:20064:77826/1",49,"MediumConfidence","-"
"jaffa-direct","ATRX:MAU2","chrX",77041468,"chr19",19465164,Inf,0,1,FALSE,TRUE,TRUE,"C0VHUACXX120727:7:2202:11225:81479/1",46,"MediumConfidence","-"
"jaffa-direct","TUBA1C:TUBA1B","chr12",49663710,"chr12",49523104,140.606,42,2,NA,FALSE,TRUE,"C0RTFACXX120719:7:2303:20331:45693/2",39,"LowConfidence","-"
"jaffa-direct","RP11-161H23.5:RP11-386G11.10","chr12",49666390,"chr12",49522390,144,18,4,NA,FALSE,TRUE,"C0RTFACXX120719:8:2301:17668:14552/2",62,"LowConfidence","-"
"jaffa-direct","KRT6A:KRT7","chr12",52885474,"chr12",52627418,258.056,15,2,NA,FALSE,FALSE,"C0RTFACXX120719:2:1314:17503:77501/1",27,"LowConfidence","-"
"jaffa-direct","RP11-161H23.5:RP11-386G11.10","chr12",49666307,"chr12",49522449,143.858,12,3,NA,FALSE,TRUE,"C0UNPACXX120727:8:1305:17108:21359/2",28,"LowConfidence","-"
"jaffa-direct","TUBA1A:RP11-161H23.5","chr12",49579229,"chr12",49666622,87.393,9,2,NA,FALSE,TRUE,"C0VHUACXX120727:7:2301:11070:80875/1",40,"LowConfidence","-"
"jaffa-direct","RP11-21I10.2:LAPTM4B","chr4",119990918,"chr8",98864250,Inf,8,2,NA,FALSE,TRUE,"C0RTFACXX120719:8:1110:15377:88154/1",24,"LowConfidence","-"
"jaffa-direct","POTEI:POTEJ","chr2",131221274,"chr2",131414588,193.314,7,2,NA,FALSE,TRUE,"C0VHUACXX120727:8:2216:20851:46656/2",51,"LowConfidence","-"
"jaffa-direct","RSPO1:MT-ATP6","chr1",38077394,"chrM",9030,Inf,1,8,NA,FALSE,TRUE,"C0RTFACXX120719:2:1111:8070:9456/1",32,"LowConfidence","-"
"jaffa-direct","DHX9:EP300","chr1",182850554,"chr22",41533794,Inf,5,2,NA,FALSE,TRUE,"C0VHUACXX120727:4:2101:2310:30224/1",58,"LowConfidence","-"
"jaffa-direct","TUBA1A:RP11-161H23.5","chr12",49579227,"chr12",49666594,87.367,4,2,NA,FALSE,TRUE,"C0UNPACXX120727:3:2207:12768:84714/1",28,"LowConfidence","-"
"jaffa-direct","WDR5:MT-CYB","chr9",137007790,"chrM",15390,Inf,4,2,NA,FALSE,TRUE,"C0UNPACXX120727:5:2106:4974:59260/1",44,"LowConfidence","-"
"jaffa-direct","TUBA1A:RP11-161H23.5","chr12",49579379,"chr12",49666406,87.027,3,2,NA,FALSE,TRUE,"C0RTFACXX120719:8:2305:9158:24505/2",42,"LowConfidence","-"
"jaffa-direct","RBFOX2:MT-ND5","chr22",36234571,"chrM",13712,Inf,3,2,NA,FALSE,TRUE,"C0UNPACXX120727:6:1106:16789:48289/1",28,"LowConfidence","-"
"jaffa-direct","CTD-2008A1.1:RP11-109D20.2","chr15",45119107,"chr15",45365803,246.696,2,2,NA,FALSE,FALSE,"C0VHUACXX120727:4:2303:7940:71449/2",55,"LowConfidence","-"
"jaffa-direct","PDZRN4:SRF","chr12",41757499,"chr6",43148817,Inf,1,2,NA,FALSE,TRUE,"C0UNPACXX120727:4:2114:14964:48207/1",36,"LowConfidence","-"
"jaffa-direct","HNRNPC:HNRNPCL1","chr14",21679395,"chr1",12907346,Inf,1,2,NA,FALSE,TRUE,"C0RTFACXX120719:7:1305:8975:70554/1",38,"LowConfidence","-"
"jaffa-direct","GNA12:GNA13","chr7",2883583,"chr17",63052617,Inf,1,2,NA,FALSE,TRUE,"C0RTFACXX120719:7:1305:6743:84256/1",41,"LowConfidence","-"
