"sample","fusion genes","chrom1","base1","chrom2","base2","gap (kb)","spanning pairs","spanning reads","inframe","aligns","rearrangement","contig","contig break","classification","known"
"jaffa-direct","LRRIQ1:LENG1","chr12",85439915,"chr19",54662199,Inf,"9",21,FALSE,TRUE,TRUE,"Locus_2273_Transcript_9/10_Confidence_0.175_Length_1771",1353,"HighConfidence","-"
"jaffa-direct","COMT:TNF","chr22",19951282,"chr6",31544893,Inf,"9",21,FALSE,TRUE,TRUE,"Locus_5196_Transcript_3/24_Confidence_0.271_Length_3810",2589,"HighConfidence","-"
"jaffa-direct","POC5:SMARCA2","chr5",74988221,"chr9",2073212,Inf,"5",25,TRUE,TRUE,TRUE,"Locus_21_Transcript_1303/3285_Confidence_0.000_Length_4748",3858,"HighConfidence","-"
"jaffa-direct","MST4:SPG21","chrX",131157687,"chr15",65275931,Inf,"2",28,TRUE,TRUE,TRUE,"Locus_21_Transcript_2125/3285_Confidence_0.000_Length_1768",220,"HighConfidence","-"
"jaffa-direct","LRRFIP1:CCNYL1","chr2",238678635,"chr2",208579066,30099.565,"7",22,FALSE,TRUE,TRUE,"Locus_4076_Transcript_12/30_Confidence_0.161_Length_1846",1364,"HighConfidence","-"
"jaffa-direct","KIF5B:USP39","chr10",32324818,"chr2",85863176,Inf,"8",21,FALSE,TRUE,TRUE,"Locus_4942_Transcript_21/21_Confidence_0.127_Length_2408",1274,"HighConfidence","-"
"jaffa-direct","KCTD15:PRKAG1","chr19",34292247,"chr12",49398948,Inf,"3",26,FALSE,TRUE,TRUE,"Locus_21_Transcript_1230/3285_Confidence_0.000_Length_1781",1303,"HighConfidence","-"
"jaffa-direct","CTSB:CLCN5","chr8",11706555,"chrX",49845251,Inf,"3",26,FALSE,TRUE,TRUE,"Locus_734_Transcript_19/27_Confidence_0.368_Length_6781",669,"HighConfidence","-"
"jaffa-direct","IGBP1:FKBPL","chrX",69353985,"chr6",32097631,Inf,"3",26,FALSE,TRUE,TRUE,"Locus_3193_Transcript_1/5_Confidence_0.430_Length_1638",490,"HighConfidence","-"
"jaffa-direct","HEXDC:URGCP","chr17",80377759,"chr7",43927415,Inf,"4",24,FALSE,TRUE,TRUE,"Locus_4122_Transcript_20/27_Confidence_0.396_Length_5988",2460,"HighConfidence","-"
"jaffa-direct","MAGED4:TNFAIP1","chrX",51930326,"chr17",26671390,Inf,"4",24,TRUE,TRUE,TRUE,"Locus_2326_Transcript_5/10_Confidence_0.518_Length_5965",1040,"HighConfidence","-"
"jaffa-direct","SQLE:APOC4","chr8",126030969,"chr19",45448397,Inf,"6",21,FALSE,TRUE,TRUE,"Locus_715_Transcript_101/109_Confidence_0.034_Length_2575",2348,"HighConfidence","-"
"jaffa-direct","PPP6C:COPE","chr9",127915812,"chr19",19021880,Inf,"7",20,TRUE,TRUE,TRUE,"Locus_1896_Transcript_16/24_Confidence_0.228_Length_1790",900,"HighConfidence","-"
"jaffa-direct","C14orf80:FOXF1","chr14",105957859,"chr16",86546531,Inf,"7",19,FALSE,TRUE,TRUE,"Locus_7399_Transcript_5/11_Confidence_0.308_Length_1818",1541,"HighConfidence","-"
"jaffa-direct","FITM2:NANOS3","chr20",42939616,"chr19",13991256,Inf,"15",9,FALSE,TRUE,TRUE,"FITM2|ENSG00000197296.5--NANOS3|ENSG00000187556.6:12650528_1_60155_3_352/2/2",39,"HighConfidence","-"
"jaffa-direct","TDRD3:ZSWIM3","chr13",61084053,"chr20",44501310,Inf,"4",19,FALSE,TRUE,TRUE,"Locus_1874_Transcript_8/8_Confidence_0.176_Length_3617",1084,"HighConfidence","-"
"jaffa-direct","GPC1:PRPF31","chr2",241404627,"chr19",54627128,Inf,"8",15,TRUE,TRUE,TRUE,"Locus_2226_Transcript_14/29_Confidence_0.141_Length_2586",1339,"HighConfidence","-"
"jaffa-direct","EXOSC2:MEI4","chr9",133570980,"chr6",78538648,Inf,"18",5,FALSE,TRUE,TRUE,"EXOSC2|ENSG00000130713.11--MEI4|ENSG00000269964.2:12682925_1_55415_3754_326/2/2",62,"HighConfidence","-"
"jaffa-direct","SDE2:CXXC1","chr1",226180099,"chr18",47813228,Inf,"7",15,FALSE,TRUE,TRUE,"Locus_736_Transcript_13/14_Confidence_0.208_Length_2710",539,"HighConfidence","-"
"jaffa-direct","DMC1:UBA52","chr22",38958292,"chr19",18685867,Inf,"2",20,TRUE,TRUE,TRUE,"Locus_183_Transcript_5/56_Confidence_0.024_Length_746",475,"HighConfidence","-"
"jaffa-direct","MLNR:CCDC122","chr13",49795525,"chr13",44442939,5352.586,"3",18,FALSE,TRUE,TRUE,"Locus_230_Transcript_2/12_Confidence_0.558_Length_1742",691,"HighConfidence","-"
"jaffa-direct","C2orf69:SUN5","chr2",200776494,"chr20",31589084,Inf,"5",15,FALSE,TRUE,TRUE,"Locus_21_Transcript_2540/3285_Confidence_0.000_Length_863",516,"HighConfidence","-"
"jaffa-direct","C17orf112:GSDMB","chr17",51064144,"chr17",38061217,13002.928,"1",18,TRUE,TRUE,TRUE,"Locus_2891_Transcript_2/8_Confidence_0.293_Length_721",283,"HighConfidence","-"
"jaffa-direct","GNG11:GPR85","chr7",93551545,"chr7",112724946,19173.402,"3",16,TRUE,TRUE,TRUE,"Locus_7778_Transcript_2/5_Confidence_0.267_Length_1022",524,"HighConfidence","-"
"jaffa-direct","SBF1:PLD3","chr22",50894645,"chr19",40872326,Inf,"5",14,TRUE,TRUE,TRUE,"Locus_3546_Transcript_14/19_Confidence_0.515_Length_6186",4339,"HighConfidence","-"
"jaffa-direct","ACN9:CHM","chr7",96765779,"chrX",85219057,Inf,"7",12,FALSE,TRUE,TRUE,"Locus_7709_Transcript_22/26_Confidence_0.213_Length_4306",1363,"HighConfidence","-"
"jaffa-direct","CD1A:TSPAN18","chr1",158225140,"chr11",44927958,Inf,"1",17,FALSE,TRUE,TRUE,"Locus_2139_Transcript_3/16_Confidence_0.146_Length_1284",437,"HighConfidence","-"
"jaffa-direct","KCNAB2:TMEM65","chr1",6154545,"chr8",125343033,Inf,"5",13,FALSE,TRUE,TRUE,"Locus_3861_Transcript_11/14_Confidence_0.254_Length_4797",2408,"HighConfidence","-"
"jaffa-direct","FAM32A:ZIC5","chr19",16296576,"chr13",100618073,Inf,"5",13,FALSE,TRUE,TRUE,"Locus_6235_Transcript_27/31_Confidence_0.232_Length_3130",2855,"HighConfidence","-"
"jaffa-direct","CAP1:MCHR1","chr1",40525842,"chr22",41077507,Inf,"13",4,TRUE,TRUE,TRUE,"CAP1|ENSG00000131236.12--MCHR1|ENSG00000128285.4:22793372_1_27260_523_209/1/1",58,"HighConfidence","-"
"jaffa-direct","HDAC7:SLC6A18","chr12",48192345,"chr5",1244723,Inf,"6",10,FALSE,TRUE,TRUE,"Locus_7095_Transcript_1/11_Confidence_0.093_Length_815",406,"HighConfidence","-"
"jaffa-direct","CSMD2:POP5","chr1",34276344,"chr12",121017215,Inf,"3",13,FALSE,TRUE,TRUE,"Locus_3014_Transcript_8/11_Confidence_0.082_Length_917",425,"HighConfidence","-"
"jaffa-direct","GSPT1:SPANXA1","chr16",11979038,"chrX",140672081,Inf,"15",1,TRUE,TRUE,TRUE,"GSPT1|ENSG00000103342.8--SPANXA2|ENSG00000203926.4:6580223_0_67558_1415_176/2/2",44,"HighConfidence","-"
"jaffa-direct","TRAF3IP3:TBR1","chr1",209949081,"chr2",162274187,Inf,"3",12,FALSE,TRUE,TRUE,"Locus_2957_Transcript_7/10_Confidence_0.352_Length_4430",1491,"HighConfidence","-"
"jaffa-direct","NPIPB5:AGTPBP1","chr16",22539294,"chr9",88257858,Inf,"14",1,FALSE,TRUE,TRUE,"NPIPB3|ENSG00000169246.12--AGTPBP1|ENSG00000135049.11:16379093_1_103571_2817_304/2/2",58,"HighConfidence","-"
"jaffa-direct","NPIPB15:AGTPBP1","chr16",74419647,"chr9",88257858,Inf,"13",1,FALSE,TRUE,TRUE,"NPIPB3|ENSG00000169246.12--AGTPBP1|ENSG00000135049.11:23196116_1_103571_2847_250/2/2",34,"HighConfidence","-"
"jaffa-direct","HHLA3:LCK","chr1",70820891,"chr1",32740338,38080.551,"4",9,FALSE,TRUE,TRUE,"Locus_6244_Transcript_8/17_Confidence_0.141_Length_655",397,"HighConfidence","-"
"jaffa-direct","ESRRG:COX6C","chr1",216896586,"chr8",100899846,Inf,"10",3,FALSE,TRUE,TRUE,"ESRRG|ENSG00000196482.12--COX6C|ENSG00000164919.6:10824537_0_54868_170_236/1/1",40,"HighConfidence","-"
"jaffa-direct","HJURP:ROGDI","chr2",234749255,"chr16",4851586,Inf,"4",9,FALSE,TRUE,TRUE,"Locus_2510_Transcript_2/17_Confidence_0.372_Length_3417",2237,"HighConfidence","-"
"jaffa-direct","C5orf60:CLDN19","chr5",179071800,"chr1",43201701,Inf,"4",9,FALSE,TRUE,TRUE,"Locus_4577_Transcript_3/6_Confidence_0.395_Length_1245",1036,"HighConfidence","-"
"jaffa-direct","SLFN12L:ZXDC","chr17",33814745,"chr3",126178580,Inf,"8",4,FALSE,TRUE,TRUE,"SLFN12L|ENSG00000205045.4--ZXDC|ENSG00000070476.10:13840756_1_162092_858_428/2/2",62,"HighConfidence","-"
"jaffa-direct","UBE2G1:CD84","chr17",4210316,"chr1",160519769,Inf,"6",6,FALSE,TRUE,TRUE,"UBE2G1|ENSG00000132388.8--CD84|ENSG00000066294.10:12781528_0_183398_225_160/2/2",70,"HighConfidence","-"
"jaffa-direct","MLN:BBS10","chr6",33763280,"chr12",76741567,Inf,"5",7,FALSE,TRUE,TRUE,"Locus_8036_Transcript_2/4_Confidence_0.630_Length_3654",379,"HighConfidence","-"
"jaffa-direct","CXCL16:SRD5A1","chr17",4642556,"chr5",6656191,Inf,"6",5,TRUE,TRUE,TRUE,"CXCL16|ENSG00000161921.10--SRD5A1|ENSG00000145545.7:11297394_1_43436_917_144/2/2",37,"HighConfidence","-"
"jaffa-direct","CYTH1:PCF11","chr17",76698620,"chr11",82888756,Inf,"5",6,FALSE,TRUE,TRUE,"Locus_3680_Transcript_29/49_Confidence_0.087_Length_3487",504,"HighConfidence","-"
"jaffa-direct","SNAPC4:CELA3A","chr9",139289252,"chr1",22336198,Inf,"2",9,FALSE,TRUE,TRUE,"Locus_10964_Transcript_9/10_Confidence_0.126_Length_1197",917,"HighConfidence","-"
"jaffa-direct","U82695.9:SYCE3","chrX",152751554,"chr22",50989831,Inf,"7",4,FALSE,TRUE,TRUE,"U82695.9|ENSG00000224963.2--SYCE3|ENSG00000217442.3:13964095_1_182974_170_184/1/1",36,"HighConfidence","-"
"jaffa-direct","PLA2G2F:CFDP1","chr1",20470083,"chr16",75445850,Inf,"2",8,FALSE,TRUE,TRUE,"Locus_4827_Transcript_6/10_Confidence_0.074_Length_1153",414,"HighConfidence","-"
"jaffa-direct","MED31:C9orf40","chr17",6553676,"chr9",77563122,Inf,"3",7,FALSE,TRUE,TRUE,"Locus_4121_Transcript_16/20_Confidence_0.073_Length_1835",1624,"HighConfidence","-"
"jaffa-direct","ACVR1:CNDP2","chr2",158622433,"chr18",72187234,Inf,"8",2,FALSE,TRUE,TRUE,"ACVR1|ENSG00000115170.9--CNDP2|ENSG00000133313.10:1645722_1_8222_1074_252/1/1",56,"HighConfidence","-"
"jaffa-direct","C3orf22:TMEM39B","chr3",126270840,"chr1",32541204,Inf,"7",3,TRUE,TRUE,TRUE,"C3orf22|ENSG00000180697.4--TMEM39B|ENSG00000121775.13:1454552_1_25224_389_173/1/1",57,"HighConfidence","-"
"jaffa-direct","ZNF396:FAM195B","chr18",32953840,"chr17",79781389,Inf,"7",2,FALSE,TRUE,TRUE,"ZNF396|ENSG00000186496.6--FAM195B|ENSG00000225663.3:8104479_0_193522_392_193/2/2",36,"HighConfidence","-"
"jaffa-direct","SSB:POU4F1","chr2",170662087,"chr13",79176686,Inf,"2",7,FALSE,TRUE,TRUE,"Locus_5841_Transcript_8/17_Confidence_0.407_Length_4548",4206,"HighConfidence","-"
"jaffa-direct","TNIP1:FAM198A","chr5",150443174,"chr3",43096924,Inf,"3",6,FALSE,TRUE,TRUE,"Locus_2654_Transcript_8/17_Confidence_0.166_Length_2376",1600,"HighConfidence","-"
"jaffa-direct","PLA2G7:ZNF592","chr6",46682197,"chr15",85341100,Inf,"4",5,TRUE,TRUE,TRUE,"PLA2G7|ENSG00000146070.12--ZNF592|ENSG00000166716.5:13665410_1_114186_5248_241/2/2",49,"HighConfidence","-"
"jaffa-direct","SLC35A1:TSEN54","chr6",88187257,"chr17",73517490,Inf,"6",3,TRUE,TRUE,TRUE,"SLC35A1|ENSG00000164414.12--TSEN54|ENSG00000182173.8:13421970_1_160553_241_321/2/2",49,"HighConfidence","-"
"jaffa-direct","TMPRSS13:SPESP1","chr11",117780521,"chr15",69237938,Inf,"1",7,FALSE,TRUE,TRUE,"Locus_3103_Transcript_6/8_Confidence_0.333_Length_1256",947,"HighConfidence","-"
"jaffa-direct","RPL27A:RBM45","chr11",8706439,"chr2",178982782,Inf,"7",1,TRUE,TRUE,TRUE,"RPL27A|ENSG00000166441.8--RBM45|ENSG00000155636.10:29268494_1_151316_704_622/2/2",56,"HighConfidence","-"
"jaffa-direct","TAS1R2:NXPH1","chr1",19180707,"chr7",8790638,Inf,"5",3,TRUE,TRUE,TRUE,"Locus_8706_Transcript_1/6_Confidence_0.333_Length_1626",1264,"HighConfidence","-"
"jaffa-direct","SLC16A13:HSPB8","chr17",6942208,"chr12",119624830,Inf,"3",5,TRUE,TRUE,TRUE,"SLC16A13|ENSG00000174327.6--HSPB8|ENSG00000152137.2:13349537_0_159246_1267_183/2/2",61,"HighConfidence","-"
"jaffa-direct","FAM71F1:ITGB1BP2","chr7",128363372,"chrX",70523477,Inf,"1",7,FALSE,TRUE,TRUE,"Locus_2925_Transcript_1/6_Confidence_0.512_Length_978",722,"HighConfidence","-"
"jaffa-direct","ENDOG:CTNNBIP1","chr9",131581464,"chr1",9931335,Inf,"6",2,TRUE,TRUE,TRUE,"ENDOG|ENSG00000167136.6--CTNNBIP1|ENSG00000178585.10:3759632_0_53349_649_331/1/1",63,"HighConfidence","-"
"jaffa-direct","TM2D3:EIF5A","chr15",102185290,"chr17",7214669,Inf,"4",3,FALSE,TRUE,TRUE,"TM2D3|ENSG00000184277.8--EIF5A|ENSG00000132507.13:11006130_0_174908_221_254/2/2",66,"HighConfidence","-"
"jaffa-direct","ZNF629:SLC9B1P1","chr16",30795731,"chrY",13500780,Inf,"5",2,TRUE,TRUE,TRUE,"ZNF629|ENSG00000102870.4--SLC9B1P1|ENSG00000183704.6:1221670_0_194795_235_211/1/1",46,"HighConfidence","-"
"jaffa-direct","SCXA:FAM107B","chr8",145491169,"chr10",14572514,Inf,"6",1,TRUE,TRUE,TRUE,"SCXB|ENSG00000187786.1--FAM107B|ENSG00000065809.9:8086552_0_155089_254_346/2/2",33,"HighConfidence","-"
"jaffa-direct","BACH1:GRIK1-AS2","chr21",30702014,"chr21",30969890,267.88,"5",1,FALSE,TRUE,FALSE,"BACH1|ENST00000468059.1:19228336_0_20010_123_266/2/2",64,"HighConfidence","-"
"jaffa-direct","TOR3A:AL356356.1","chr1",179063352,"chr1",150523091,28540.259,"3",3,TRUE,TRUE,TRUE,"TOR3A|ENSG00000186283.9--AL356356.1|ENSG00000225996.2:23042037_0_178170_1633_337/1/1",62,"HighConfidence","-"
"jaffa-direct","CAPN9:PSG6","chr1",230931025,"chr19",43412006,Inf,"4",2,TRUE,TRUE,TRUE,"CAPN9|ENSG00000135773.8--PSG6|ENSG00000170848.11:20770544_1_27444_549_129/2/2",38,"HighConfidence","-"
"jaffa-direct","CMTM7:HBEGF","chr3",32493965,"chr5",139715612,Inf,"3",3,FALSE,TRUE,TRUE,"CMTM7|ENSG00000153551.9--HBEGF|ENSG00000113070.6:14982179_0_35884_64_145/1/1",56,"HighConfidence","-"
"jaffa-direct","GLIS3:CASK","chr9",3829310,"chrX",41604854,Inf,"2",4,FALSE,TRUE,TRUE,"Locus_1971_Transcript_2/20_Confidence_0.288_Length_4107",1739,"HighConfidence","-"
"jaffa-direct","HESX1:C3orf18","chr3",57232419,"chr3",50597168,6635.255,"4",1,TRUE,TRUE,FALSE,"HESX1|ENSG00000163666.4--C3orf18|ENSG00000088543.10:15923500_0_69834_275_257/2/2",36,"HighConfidence","-"
"jaffa-direct","PGPEP1L:FAM136A","chr15",99512654,"chr2",70528112,Inf,"3",2,FALSE,TRUE,TRUE,"PGPEP1L|ENSG00000183571.9--FAM136A|ENSG00000035141.3:2184329_0_112150_751_314/2/2",50,"HighConfidence","-"
"jaffa-direct","TMEM107:PTPRB","chr17",8079518,"chr12",70970425,Inf,"4",1,FALSE,TRUE,TRUE,"TMEM107|ENSG00000179029.10--PTPRB|ENSG00000127329.10:7219279_0_175408_130_199/1/1",44,"HighConfidence","-"
"jaffa-direct","SDC1:TNFRSF4","chr2",20402848,"chr1",1148473,Inf,"2",3,TRUE,TRUE,TRUE,"SDC1|ENSG00000115884.6--TNFRSF4|ENSG00000186827.6:10759317_0_155137_947_169/1/1",61,"HighConfidence","-"
"jaffa-direct","CXorf36:NLRP13","chrX",45050996,"chr19",56419322,Inf,"3",2,FALSE,TRUE,TRUE,"CXorf36|ENSG00000147113.12--NLRP13|ENSG00000173572.7:14265150_0_43542_420_196/2/2",43,"HighConfidence","-"
"jaffa-direct","SPRR3:ERCC6L2","chr1",152975772,"chr9",98691001,Inf,"3",1,TRUE,TRUE,TRUE,"SPRR3|ENSG00000163209.10--ERCC6L2|ENSG00000182150.11:12953901_0_166533_197_124/2/2",45,"HighConfidence","-"
"jaffa-direct","FXYD7:ARHGAP39","chr19",35634268,"chr8",145756000,Inf,"3",1,FALSE,TRUE,TRUE,"FXYD7|ENSG00000221946.3--ARHGAP39|ENSG00000147799.7:16458690_0_61926_66_136/1/1",49,"HighConfidence","-"
"jaffa-direct","POLR2D:CD63","chr2",128608164,"chr12",56120748,Inf,"3",1,FALSE,TRUE,TRUE,"POLR2D|ENSG00000144231.6--CD63|ENSG00000135404.7:18085413_0_116217_357_204/1/1",50,"HighConfidence","-"
"jaffa-direct","SLC3A1:SF1","chr2",44528266,"chr11",64533627,Inf,"1",3,FALSE,TRUE,TRUE,"SLC3A1|ENSG00000138079.9--SF1|ENSG00000168066.16:11691558_1_161073_1048_260/1/1",70,"HighConfidence","-"
"jaffa-direct","PTPRN2:LRP10","chr7",157369305,"chr14",23346149,Inf,"2",2,FALSE,TRUE,TRUE,"PTPRN2|ENSG00000155093.13--LRP10|ENSG00000197324.4:15467869_1_121843_4596_150/1/1",45,"HighConfidence","-"
"jaffa-direct","COX7B:DRD3","chrX",77155090,"chr3",113866404,Inf,"3",1,FALSE,TRUE,TRUE,"COX7B|ENSG00000131174.4--DRD3|ENSG00000151577.8:27764600_0_37834_102_277/1/1",54,"HighConfidence","-"
"jaffa-direct","ZNF552:ZNF417","chr19",58324662,"chr19",58423557,98.893,"1",2,FALSE,TRUE,TRUE,"CTD-2583A14.10|ENST00000597134.1:18519319_0_42301_76_397/2/2",63,"HighConfidence","-"
"jaffa-direct","MGST2:JSRP1","chr4",140587231,"chr19",2254300,Inf,"2",1,FALSE,TRUE,TRUE,"MGST2|ENSG00000085871.4--JSRP1|ENSG00000167476.6:21761777_0_91760_198_178/1/1",45,"HighConfidence","-"
"jaffa-direct","SC5D:TIMP3","chr11",121174294,"chr22",33253236,Inf,"1",1,TRUE,TRUE,TRUE,"SC5D|ENSG00000109929.5--TIMP3|ENSG00000100234.11:23135298_1_154384_3903_245/2/2",50,"HighConfidence","-"
"jaffa-direct","CYP11A1:KCTD21","chr15",74659658,"chr11",77885629,Inf,"1",1,FALSE,TRUE,TRUE,"CYP11A1|ENSG00000140459.13--KCTD21|ENSG00000188997.3:502893_0_43869_91_268/2/2",29,"HighConfidence","-"
"jaffa-direct","AC004076.7:COQ10B","chr19",57905591,"chr2",198327263,Inf,"1",1,FALSE,TRUE,TRUE,"ZNF548|ENSG00000188785.7--COQ10B|ENSG00000115520.4:5378575_1_194270_1732_187/2/2",72,"HighConfidence","-"
"jaffa-direct","PCSK5:FOXP4","chr9",78854081,"chr6",41552507,Inf,"1",1,FALSE,TRUE,TRUE,"PCSK5|ENSG00000099139.9--FOXP4|ENSG00000137166.10:23488337_0_110323_3397_265/2/2",51,"HighConfidence","-"
"jaffa-direct","PRAC1:HACL1","chr17",46799680,"chr3",15624496,Inf,"-",1310,FALSE,TRUE,TRUE,"Locus_1687_Transcript_7/17_Confidence_0.297_Length_2110",176,"MediumConfidence","-"
"jaffa-direct","MRPS15:TMEM255B","chr1",36926293,"chr13",114504626,Inf,"-",508,FALSE,TRUE,TRUE,"Locus_1724_Transcript_1/9_Confidence_0.222_Length_592",115,"MediumConfidence","-"
"jaffa-direct","SV2A:TMEM182","chr1",149881353,"chr2",103380788,Inf,"-",506,FALSE,TRUE,TRUE,"Locus_1_Transcript_133/139_Confidence_0.006_Length_2082",54,"MediumConfidence","-"
"jaffa-direct","ZNF750:DEFB105B","chr17",80788895,"chr8",7345658,Inf,"-",493,FALSE,TRUE,TRUE,"Locus_3776_Transcript_3/5_Confidence_0.400_Length_667",533,"MediumConfidence","-"
"jaffa-direct","NME9:COL6A2","chr3",138036990,"chr21",47542410,Inf,"-",406,TRUE,TRUE,TRUE,"Locus_2659_Transcript_1/7_Confidence_0.375_Length_2331",2152,"MediumConfidence","-"
"jaffa-direct","PLA2G15:CDC45","chr16",68279456,"chr22",19504050,Inf,"-",395,FALSE,TRUE,TRUE,"Locus_1412_Transcript_1/10_Confidence_0.049_Length_420",124,"MediumConfidence","-"
"jaffa-direct","CAMKK2:AL355490.1","chr12",121691076,"chr10",99184650,Inf,"-",361,FALSE,TRUE,TRUE,"Locus_4144_Transcript_2/16_Confidence_0.071_Length_583",60,"MediumConfidence","-"
"jaffa-direct","PRIMA1:FOXA3","chr14",94253972,"chr19",46375333,Inf,"-",261,TRUE,TRUE,TRUE,"Locus_3196_Transcript_1/13_Confidence_0.167_Length_1846",1712,"MediumConfidence","-"
"jaffa-direct","COX8A:SIX5","chr11",63742266,"chr19",46269369,Inf,"-",215,FALSE,TRUE,TRUE,"Locus_2569_Transcript_7/10_Confidence_0.104_Length_1397",188,"MediumConfidence","-"
"jaffa-direct","AC008394.1:MR1","chr5",86534632,"chr1",181022709,Inf,"-",114,FALSE,TRUE,TRUE,"Locus_21_Transcript_225/3285_Confidence_0.000_Length_1198",1007,"MediumConfidence","-"
"jaffa-direct","AKR1D1:SYT16","chr7",137761357,"chr14",62541853,Inf,"-",100,FALSE,TRUE,TRUE,"Locus_3296_Transcript_2/11_Confidence_0.200_Length_2031",1851,"MediumConfidence","-"
"jaffa-direct","CCDC67:CTSV","chr11",93065454,"chr9",99799029,Inf,"-",69,FALSE,TRUE,TRUE,"Locus_6_Transcript_7/9_Confidence_0.224_Length_941",900,"MediumConfidence","-"
"jaffa-direct","CD46:CR1L","chr1",207925654,"chr1",207850734,74.916,"-",61,TRUE,TRUE,TRUE,"Locus_732_Transcript_26/74_Confidence_0.011_Length_296",253,"MediumConfidence","-"
"jaffa-direct","AC106873.4:SZRD1","chr7",116607345,"chr1",16721533,Inf,"-",57,TRUE,TRUE,TRUE,"Locus_1525_Transcript_20/25_Confidence_0.228_Length_3269",167,"MediumConfidence","-"
"jaffa-direct","FAM175B:WDR52","chr10",126490470,"chr3",113152516,Inf,"-",51,TRUE,TRUE,TRUE,"Locus_7619_Transcript_3/6_Confidence_0.500_Length_375",258,"MediumConfidence","-"
"jaffa-direct","SPNS2:NCOA3","chr17",4428488,"chr20",46281150,Inf,"0",37,FALSE,TRUE,TRUE,"Locus_21_Transcript_1315/3285_Confidence_0.001_Length_4527",3786,"MediumConfidence","-"
"jaffa-direct","SMR3A:CDC42EP2","chr4",71227886,"chr11",65088015,Inf,"-",35,TRUE,TRUE,TRUE,"Locus_3819_Transcript_5/9_Confidence_0.543_Length_2035",1886,"MediumConfidence","-"
"jaffa-direct","CFL2:PRSS33","chr14",35182266,"chr16",2835172,Inf,"0",29,TRUE,TRUE,TRUE,"Locus_2940_Transcript_11/13_Confidence_0.118_Length_1296",1219,"MediumConfidence","-"
"jaffa-direct","DEFB107B:SCAP","chr8",7353525,"chr3",47476627,Inf,"-",29,FALSE,TRUE,TRUE,"Locus_3702_Transcript_3/11_Confidence_0.473_Length_3532",158,"MediumConfidence","-"
"jaffa-direct","KDM2B:SLC34A1","chr12",121883078,"chr5",176812988,Inf,"-",28,FALSE,TRUE,TRUE,"Locus_3510_Transcript_8/14_Confidence_0.187_Length_2353",200,"MediumConfidence","-"
"jaffa-direct","KCTD17:IL18","chr22",37453533,"chr11",112025784,Inf,"-",27,TRUE,TRUE,TRUE,"Locus_1081_Transcript_9/17_Confidence_0.127_Length_535",490,"MediumConfidence","-"
"jaffa-direct","CAMK2N1:CCDC140","chr1",20811707,"chr2",223168465,Inf,"0",24,FALSE,TRUE,TRUE,"Locus_2921_Transcript_6/10_Confidence_0.294_Length_2466",995,"MediumConfidence","-"
"jaffa-direct","CNTD1:CSNK2B","chr17",40955713,"chr6",31636874,Inf,"-",23,FALSE,TRUE,TRUE,"Locus_2583_Transcript_1/11_Confidence_0.289_Length_778",107,"MediumConfidence","-"
"jaffa-direct","PRH2:TMEM255A","chr12",11081936,"chrX",119427906,Inf,"-",22,FALSE,TRUE,TRUE,"Locus_4544_Transcript_9/14_Confidence_0.340_Length_3170",102,"MediumConfidence","-"
"jaffa-direct","KLF2:SLC39A7","chr19",16435809,"chr6",33170040,Inf,"-",21,FALSE,TRUE,TRUE,"Locus_1953_Transcript_8/28_Confidence_0.084_Length_1562",159,"MediumConfidence","-"
"jaffa-direct","AC110781.3:RFX7","chr7",1878504,"chr15",56395868,Inf,"-",16,TRUE,TRUE,TRUE,"Locus_6369_Transcript_5/8_Confidence_0.037_Length_450",283,"MediumConfidence","-"
"jaffa-direct","LIPN:NEK8","chr10",90521270,"chr17",27061001,Inf,"-",15,FALSE,TRUE,TRUE,"Locus_7018_Transcript_6/7_Confidence_0.348_Length_1290",1185,"MediumConfidence","-"
"jaffa-direct","VPREB1:PROCA1","chr22",22599271,"chr17",27031230,Inf,"-",10,FALSE,TRUE,TRUE,"Locus_9633_Transcript_4/5_Confidence_0.474_Length_746",567,"MediumConfidence","-"
"jaffa-direct","TBC1D9B:HFE","chr5",179296769,"chr6",26091542,Inf,"-",10,TRUE,TRUE,TRUE,"Locus_1464_Transcript_3/13_Confidence_0.117_Length_1861",146,"MediumConfidence","-"
"jaffa-direct","RP11-380O24.1:SRGAP3","chr3",9367694,"chr3",9166601,201.097,"0",8,FALSE,TRUE,FALSE,"Locus_182_Transcript_10/39_Confidence_0.010_Length_222",74,"MediumConfidence","-"
"jaffa-direct","MTA1:CPED1","chr14",105905076,"chr7",120686941,Inf,"-",8,FALSE,TRUE,TRUE,"Locus_2010_Transcript_2/23_Confidence_0.119_Length_367",69,"MediumConfidence","-"
"jaffa-direct","MBLAC2:PARD3","chr5",89769656,"chr10",34420511,Inf,"0",7,FALSE,TRUE,TRUE,"Locus_5130_Transcript_10/21_Confidence_0.199_Length_3172",928,"MediumConfidence","-"
"jaffa-direct","EHMT2:SENP8","chr6",31857245,"chr15",72431918,Inf,"-",6,TRUE,TRUE,TRUE,"Locus_536_Transcript_17/19_Confidence_0.025_Length_395",332,"MediumConfidence","-"
"jaffa-direct","APOH:GABRR1","chr17",64219816,"chr6",89899966,Inf,"-",5,FALSE,TRUE,TRUE,"Locus_2855_Transcript_2/6_Confidence_0.410_Length_2228",116,"MediumConfidence","-"
